SERV_ID,INNET_DUR,ORG_DZS_ID,OFR_GRADE,CDE_OFR_CD,YD_CNT,TERMINAL_MODEL,BRAND_ID,MOBILE_PRICE,REL_AMT,PAY_MODE,OWE_AMOUNT,CUST_CNT,ZJ_CNT,BJ_CNT,ZJ_CNT_RATIO,ZJ_DUR,BJ_DUR,ZJ_DUR_RATIO,ZJ_PEOPLE_CNT,BJ_PEOPLE_CNT,ZJ_PEOPLE_RATIO,ZJ_AVG_CNT_RATIO,BJ_AVG_CNT_RATIO,ZJ_AVG_DUR,BJ_AVG_DUR,ZJ_CNT_DUR,BJ_CNT_DUR,ZJ_SHORT_CNT,ZJ_SHORT_CNT_RATIO,ZJ_MID_CNT,ZJ_MID_CNT_RATIO,ZJ_ROAM_CNT,ZJ_ROAM_CNT_RATIO,ZJ_LONG_CNT,ZJ_LONG_CNT_RATIO,ZJ_LONG_ROAM_RATIO,ZJ_ROAM_DUR,ZJ_ROAM_DUR_RATIO,ZJ_LONG_DUR,ZJ_LONG_DUR_RATIO,ZJ_LONG_ROAM_DUR_RATIO,ZJ_ROAM_AREA_CNT,ROAM_TOP_RATIO,SMS_CNT,DAY_CNT,FLOW_CNT,FLOW_MB,BASE_CNT,ZJ_BASE_TOP_RATIO,POINT_CNT
6404,1,1605.0,99,1897,2.0,16,2,1099.0,0.6,2,0.0,2,1,0,1.0,3.42,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.42,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,2,60.87,1,1.0,0
5053,91,,399,923,3.0,58,0,,19.63,2,0.0,3,86,98,0.4674,223.22,133.82,0.6252,20.0,20.0,0.5,4.3,4.9,11.16,6.69,2.6,1.37,21.0,0.2442,38.0,0.4419,0,0.0,17,0.1977,0.1977,0.0,0.0,162.53,0.7281,0.7281,1,0.0,0,31.0,450,392.74,17,0.3488,0
8612,60,12633.0,0,361,1.0,403,29,199.0,19.8,2,0.0,1,21,16,0.5676,107.7,30.33,0.7802,11.0,7.0,0.6111,1.91,2.29,9.79,4.33,5.13,1.9,3.0,0.1429,5.0,0.2381,0,0.0,3,0.1429,0.1429,0.0,0.0,2.95,0.0274,0.0274,2,0.0,0,,0,0.0,6,0.2857,0
20353,63,7017.0,129,1557,2.0,28,1,3499.0,129.0,2,0.0,2,26,29,0.4727,12.03,10.32,0.5384,14.0,7.0,0.6667,1.86,4.14,0.86,1.47,0.46,0.36,5.0,0.1923,20.0,0.7692,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,26.0,385,1554.13,6,0.4231,4
12988,9,1198.0,129,1353,4.0,100,2,799.0,11.0,2,0.0,3,7,33,0.175,5.58,32.78,0.1455,3.0,10.0,0.2308,2.33,3.3,1.86,3.28,0.8,0.99,1.0,0.1429,4.0,0.5714,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,19.0,124,864.33,2,0.8571,0
10497,5,1902.0,129,1137,3.0,0,0,,7.4,2,0.0,3,192,67,0.7413,560.78,194.93,0.7421,43.0,27.0,0.6143,4.47,2.48,13.04,7.22,2.92,2.91,23.0,0.1198,60.0,0.3125,0,0.0,19,0.099,0.099,0.0,0.0,62.57,0.1116,0.1116,3,0.0,3,15.0,142,91.04,12,0.3698,0
12080,19,5743.0,129,1601,2.0,6,1,2799.0,149.23,2,0.0,2,31,40,0.4366,17.52,26.75,0.3957,10.0,16.0,0.3846,3.1,2.5,1.75,1.67,0.57,0.67,10.0,0.3226,18.0,0.5806,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,380,329.0,8,0.4516,0
10767,4,3687.0,129,1353,4.0,41,1,999.0,1.0,2,0.0,4,26,8,0.7647,77.18,41.4,0.6509,9.0,5.0,0.6429,2.89,1.6,8.58,8.28,2.97,5.18,0.0,0.0,7.0,0.2692,17,0.6538,5,0.1923,0.8461,52.13,0.6754,13.38,0.1734,0.8488,2,0.2353,2,22.0,206,780.52,14,0.3077,0
10997,4,6145.0,99,1898,2.0,245,3,2598.0,10.2,2,0.0,2,37,11,0.7708,39.0,8.1,0.828,4.0,2.0,0.6667,9.25,5.5,9.75,4.05,1.05,0.74,3.0,0.0811,18.0,0.4865,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,6,127.13,5,0.2703,0
13519,63,682.0,129,1137,2.0,442,0,,129.1,2,0.0,2,64,57,0.5289,37.87,156.55,0.1948,18.0,18.0,0.5,3.56,3.17,2.1,8.7,0.59,2.75,38.0,0.5938,21.0,0.3281,0,0.0,11,0.1719,0.1719,0.0,0.0,18.63,0.4921,0.4921,3,0.0,1,31.0,1194,5946.34,13,0.5938,4
11780,6,907.0,129,1137,3.0,42,3,2798.0,1.0,2,0.0,3,30,15,0.6667,23.53,19.7,0.5443,9.0,7.0,0.5625,3.33,2.14,2.61,2.81,0.78,1.31,10.0,0.3333,14.0,0.4667,0,0.0,4,0.1333,0.1333,0.0,0.0,6.87,0.2918,0.2918,2,0.0,0,15.0,93,51.12,1,1.0,0
16231,61,13099.0,19,973,1.0,73,3,1598.0,25.86,2,0.0,1,87,91,0.4888,186.33,163.43,0.5327,13.0,23.0,0.3611,6.69,3.96,14.33,7.11,2.14,1.8,5.0,0.0575,36.0,0.4138,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,13.0,93,39.35,6,0.6322,0
10694,45,784.0,39,2297,1.0,209,0,,39.2,2,0.0,4,366,896,0.29,326.37,669.03,0.3279,120.0,212.0,0.3614,3.05,4.23,2.72,3.16,0.89,0.75,72.0,0.1967,204.0,0.5574,0,0.0,9,0.0246,0.0246,0.0,0.0,18.43,0.0565,0.0565,5,0.0,1,31.0,762,675.44,49,0.4399,0
6396,13,9870.0,129,1353,4.0,96,2,2399.0,129.1,2,129.1,4,170,84,0.6693,414.02,103.02,0.8008,64.0,39.0,0.6214,2.66,2.15,6.47,2.64,2.44,1.23,19.0,0.1118,74.0,0.4353,7,0.0412,20,0.1176,0.1588,6.88,0.0166,46.12,0.1114,0.128,7,22.0,15,24.0,728,1317.18,46,0.2882,1
1216,58,13989.0,129,1601,3.0,144,0,,45.0,2,0.0,2,27,58,0.3176,41.65,86.25,0.3256,11.0,19.0,0.3667,2.45,3.05,3.79,4.54,1.54,1.49,1.0,0.037,15.0,0.5556,6,0.2222,12,0.4444,0.6666,10.28,0.2469,29.62,0.7111,0.958,4,1.0,0,30.0,697,4803.44,9,0.6296,1
19243,4,1635.0,169,2072,2.0,99,2,2399.0,169.0,2,0.0,2,104,62,0.6265,176.72,128.42,0.5791,39.0,25.0,0.6094,2.67,2.48,4.53,5.14,1.7,2.07,7.0,0.0673,52.0,0.5,0,0.0,19,0.1827,0.1827,0.0,0.0,24.25,0.1372,0.1372,6,0.0,0,31.0,639,73.53,12,0.7885,0
6306,14,6699.0,169,1874,3.0,58,0,,169.0,2,0.0,3,64,61,0.512,65.43,77.03,0.4593,20.0,14.0,0.5882,3.2,4.36,3.27,5.5,1.02,1.26,11.0,0.1719,35.0,0.5469,64,1.0,49,0.7656,1.7656,65.43,1.0,39.72,0.607,1.607,1,0.7656,0,31.0,1274,2586.32,1,,0
10187,19,1744.0,169,1557,3.0,19,3,2498.0,187.02,2,0.0,3,226,308,0.4232,202.87,153.03,0.57,44.0,44.0,0.5,5.14,7.0,4.61,3.48,0.9,0.5,62.0,0.2743,109.0,0.4823,226,1.0,128,0.5664,1.5664,202.87,1.0,123.05,0.6066,1.6066,4,0.5398,0,8.0,187,5464.55,28,0.4292,1
6445,15,9108.0,169,988,1.0,9,4,5288.0,174.0,2,0.0,2,12,17,0.4138,12.52,14.48,0.4636,6.0,5.0,0.5455,2.0,3.4,2.09,2.9,1.04,0.85,0.0,0.0,6.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,26.0,868,2247.44,8,0.3333,0
5651,23,6632.0,169,2172,3.0,17,4,6388.0,169.0,2,0.0,3,152,161,0.4856,165.78,169.58,0.4943,22.0,48.0,0.3143,6.91,3.35,7.54,3.53,1.09,1.05,25.0,0.1645,97.0,0.6382,2,0.0132,10,0.0658,0.079,0.63,0.0038,24.65,0.1487,0.1525,2,4.0,0,31.0,782,2303.81,29,0.2763,0
1326,173,,169,1628,2.0,58,0,,411.06,2,0.0,4,603,216,0.7363,831.97,228.28,0.7847,148.0,82.0,0.6435,4.07,2.63,5.62,2.78,1.38,1.06,93.0,0.1542,273.0,0.4527,15,0.0249,185,0.3068,0.3317,15.97,0.0192,403.73,0.4853,0.5045,8,10.3333,24,26.0,268,843.84,40,0.4411,0
6421,38,7858.0,20,2321,1.0,119,7,399.0,20.0,2,0.0,1,10,80,0.1111,12.22,114.53,0.0964,7.0,18.0,0.28,1.43,4.44,1.75,6.36,1.22,1.43,2.0,0.2,5.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,4,0.7,0
14677,45,3527.0,129,1353,2.0,44,6,799.0,1.0,2,0.0,2,27,35,0.4355,47.17,60.83,0.4367,17.0,15.0,0.5313,1.59,2.33,2.77,4.06,1.75,1.74,3.0,0.1111,10.0,0.3704,0,0.0,1,0.037,0.037,0.0,0.0,8.13,0.1724,0.1724,1,0.0,0,,0,0.0,12,0.2593,0
4806,30,65.0,129,1137,3.0,60,6,1299.0,129.2,2,0.0,3,120,125,0.4898,171.77,229.4,0.4282,21.0,20.0,0.5122,5.71,6.25,8.18,11.47,1.43,1.84,5.0,0.0417,74.0,0.6167,0,0.0,54,0.45,0.45,0.0,0.0,45.78,0.2665,0.2665,1,0.0,2,31.0,619,829.49,11,0.3333,0
6038,14,136.0,169,988,2.0,39,2,1599.0,0.0,2,0.0,2,3,1,0.75,1.78,3.03,0.3702,1.0,1.0,0.5,3.0,1.0,1.78,3.03,0.59,3.03,0.0,0.0,2.0,0.6667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,21,38.32,1,1.0,0
4019,3,5064.0,129,1601,3.0,2,4,5288.0,14.68,2,0.0,3,51,59,0.4636,250.95,252.42,0.4985,19.0,13.0,0.5938,2.68,4.54,13.21,19.42,4.92,4.28,8.0,0.1569,17.0,0.3333,51,1.0,27,0.5294,1.5294,250.95,1.0,90.03,0.3588,1.3588,9,0.2157,48,26.0,504,2684.87,1,,0
2639,71,9.0,169,2072,3.0,116,5,1590.0,0.1,2,0.0,3,113,76,0.5979,218.45,92.92,0.7016,16.0,22.0,0.4211,7.06,3.45,13.65,4.22,1.93,1.22,15.0,0.1327,51.0,0.4513,97,0.8584,15,0.1327,0.9911,209.92,0.9609,11.85,0.0542,1.0151,3,0.1134,1,31.0,1557,3224.07,13,0.6991,2
18148,12,4720.0,129,1601,3.0,1,0,,19.0,2,0.0,3,92,39,0.7023,88.12,30.45,0.7432,8.0,6.0,0.5714,11.5,6.5,11.01,5.08,0.96,0.78,23.0,0.25,45.0,0.4891,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,22,0.08,3,0.9674,0
3779,16,7005.0,169,1557,3.0,38,3,2698.0,1.0,2,0.0,3,16,18,0.4706,31.97,27.43,0.5382,6.0,4.0,0.6,2.67,4.5,5.33,6.86,2.0,1.52,0.0,0.0,5.0,0.3125,16,1.0,8,0.5,1.5,31.97,1.0,15.1,0.4724,1.4724,2,0.375,0,1.0,1,1.56,1,,0
5714,26,3.0,129,1353,4.0,89,3,2498.0,129.1,2,0.0,4,27,47,0.3649,38.27,53.42,0.4174,13.0,7.0,0.65,2.08,6.71,2.94,7.63,1.42,1.14,5.0,0.1852,11.0,0.4074,0,0.0,1,0.037,0.037,0.0,0.0,1.12,0.0292,0.0292,1,0.0,0,31.0,926,590.39,18,0.2222,0
17496,55,3640.0,129,200,2.0,1038,79,916.0,129.0,2,0.0,2,1,6,0.1429,3.3,2.22,0.5982,1.0,3.0,0.25,1.0,2.0,3.3,0.74,3.3,0.37,0.0,0.0,0.0,0.0,1,1.0,1,1.0,2.0,3.3,1.0,3.3,1.0,2.0,1,1.0,0,,0,0.0,1,,0
3495,15,88.0,79,1591,1.0,7,1,1999.0,79.0,2,0.0,1,1,13,0.0714,2.1,6.17,0.254,1.0,9.0,0.1,1.0,1.44,2.1,0.69,2.1,0.47,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,43,598.29,1,1.0,0
15451,21,2549.0,99,2269,2.0,73,3,1598.0,6.0,2,0.0,2,14,25,0.359,7.08,16.58,0.2993,6.0,9.0,0.4,2.33,2.78,1.18,1.84,0.51,0.66,4.0,0.2857,8.0,0.5714,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,30.0,514,131.66,4,0.7857,2
5585,8,1361.0,39,2297,2.0,148,6,3500.0,1.0,2,0.0,2,7,4,0.6364,3.65,3.08,0.5421,5.0,1.0,0.8333,1.4,4.0,0.73,3.08,0.52,0.77,3.0,0.4286,3.0,0.4286,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,4,0.4286,0
19189,90,,109,888,1.0,273,2,170.0,83.55,2,0.0,1,21,7,0.75,26.2,14.03,0.6512,8.0,3.0,0.7273,2.63,2.33,3.28,4.68,1.25,2.0,1.0,0.0476,12.0,0.5714,0,0.0,3,0.1429,0.1429,0.0,0.0,2.28,0.0872,0.0872,1,0.0,18,2.0,6,3.64,6,0.4286,1
5849,29,57.0,129,1137,3.0,21,7,359.0,1.0,2,0.0,3,65,54,0.5462,99.15,125.75,0.4409,20.0,14.0,0.5882,3.25,3.86,4.96,8.98,1.53,2.33,15.0,0.2308,31.0,0.4769,0,0.0,1,0.0154,0.0154,0.0,0.0,26.83,0.2706,0.2706,1,0.0,0,,0,0.0,7,0.6154,1
17842,4,3031.0,129,1137,3.0,11,4,6088.0,129.0,2,0.0,3,82,71,0.5359,121.52,98.17,0.5531,40.0,29.0,0.5797,2.05,2.45,3.04,3.39,1.48,1.38,11.0,0.1341,35.0,0.4268,17,0.2073,7,0.0854,0.2927,44.85,0.3691,10.33,0.085,0.4541,3,0.1765,0,27.0,694,1619.12,6,0.7317,0
1924,4,1742.0,129,1353,3.0,123,2,1599.0,129.1,2,0.0,3,5,14,0.2632,11.6,136.53,0.0783,4.0,11.0,0.2667,1.25,1.27,2.9,12.41,2.32,9.75,1.0,0.2,1.0,0.2,5,1.0,3,0.6,1.6,11.6,1.0,2.07,0.1782,1.1782,1,0.8,2,30.0,233,295.35,3,0.4,0
3294,2,1172.0,79,1714,1.0,200,0,,135.94,2,0.0,1,106,22,0.8281,459.47,65.4,0.8754,17.0,6.0,0.7391,6.24,3.67,27.03,10.9,4.33,2.97,4.0,0.0377,35.0,0.3302,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,678,2976.92,20,0.2453,0
13106,4,5026.0,129,1137,2.0,50,14,699.0,1.0,2,0.0,2,136,73,0.6507,226.85,132.6,0.6311,28.0,14.0,0.6667,4.86,5.21,8.1,9.47,1.67,1.82,33.0,0.2426,60.0,0.4412,0,0.0,31,0.2279,0.2279,0.0,0.0,88.2,0.3888,0.3888,5,0.0,0,1.0,1,0.04,12,0.5882,0
2426,16,4053.0,129,1557,2.0,6,1,2799.0,169.0,2,0.0,2,83,77,0.5188,73.88,72.1,0.5061,27.0,17.0,0.6136,3.07,4.53,2.74,4.24,0.89,0.94,11.0,0.1325,40.0,0.4819,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,31.0,1315,9511.37,26,0.2289,0
10032,44,501.0,129,1788,1.0,151,2,4699.0,137.0,2,0.0,1,88,82,0.5176,41.27,44.27,0.4825,11.0,18.0,0.3793,8.0,4.56,3.75,2.46,0.47,0.54,39.0,0.4432,42.0,0.4773,83,0.9432,84,0.9545,1.8977,37.3,0.9039,36.82,0.8922,1.7961,1,1.0241,1,25.0,671,2168.42,26,0.2045,0
5696,78,12738.0,20,2302,1.0,27,7,359.0,20.0,2,0.0,1,30,47,0.3896,89.03,57.97,0.6057,8.0,12.0,0.4,3.75,3.92,11.13,4.83,2.97,1.23,7.0,0.2333,12.0,0.4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,9,0.45,4,0.8,0
5394,63,5196.0,129,200,3.0,48,3,3498.0,0.0,2,0.0,3,138,149,0.4808,157.37,149.02,0.5136,35.0,43.0,0.4487,3.94,3.47,4.5,3.47,1.14,1.0,20.0,0.1449,75.0,0.5435,0,0.0,20,0.1449,0.1449,0.0,0.0,30.42,0.1933,0.1933,3,0.0,9,30.0,276,1168.64,25,0.2899,2
929,5,233.0,199,1659,2.0,265,8,6188.0,199.2,2,0.0,2,411,247,0.6246,358.78,251.6,0.5878,109.0,79.0,0.5798,3.77,3.13,3.29,3.18,0.87,1.02,54.0,0.1314,248.0,0.6034,0,0.0,12,0.0292,0.0292,0.0,0.0,17.4,0.0485,0.0485,4,0.0,1,31.0,851,2639.22,37,0.6058,0
10689,26,3731.0,129,200,2.0,101,2,2099.0,159.0,2,0.0,2,30,37,0.4478,16.18,24.77,0.3952,8.0,9.0,0.4706,3.75,4.11,2.02,2.75,0.54,0.67,9.0,0.3,16.0,0.5333,0,0.0,4,0.1333,0.1333,0.0,0.0,1.58,0.0978,0.0978,1,0.0,0,31.0,1050,2472.25,11,0.5333,0
18383,41,1542.0,169,1557,2.0,12,3,1298.0,1.1,2,0.0,2,162,130,0.5548,296.12,193.03,0.6054,28.0,28.0,0.5,5.79,4.64,10.58,6.89,1.83,1.48,18.0,0.1111,81.0,0.5,131,0.8086,65,0.4012,1.2098,258.1,0.8716,48.22,0.1628,1.0344,2,0.4885,1,18.0,34,31.32,17,0.5864,0
13189,5,7672.0,299,2516,3.0,2,4,5288.0,20.0,2,0.0,4,101,23,0.8145,168.53,41.62,0.802,15.0,6.0,0.7143,6.73,3.83,11.24,6.94,1.67,1.81,6.0,0.0594,44.0,0.4356,0,0.0,5,0.0495,0.0495,0.0,0.0,9.08,0.0539,0.0539,4,0.0,0,26.0,421,2.19,4,0.802,0
20613,58,957.0,59,316,1.0,113,4,5888.0,68.21,2,0.0,1,43,24,0.6418,71.58,27.58,0.7218,28.0,15.0,0.6512,1.54,1.6,2.56,1.84,1.66,1.15,7.0,0.1628,17.0,0.3953,43,1.0,34,0.7907,1.7907,71.58,1.0,55.93,0.7814,1.7814,5,0.6977,4,31.0,846,2034.25,1,,0
15418,54,800.0,10,1378,1.0,385,13,1299.0,15.72,2,0.0,1,37,45,0.4512,45.17,108.17,0.2946,16.0,13.0,0.5517,2.31,3.46,2.82,8.32,1.22,2.4,10.0,0.2703,14.0,0.3784,0,0.0,4,0.1081,0.1081,0.0,0.0,6.33,0.1402,0.1402,2,0.0,2,3.0,3,11.1,6,0.4054,2
13913,61,2464.0,169,2072,3.0,26,1,1799.0,10.0,2,0.0,3,11,25,0.3056,7.22,27.82,0.206,6.0,9.0,0.4,1.83,2.78,1.2,3.09,0.66,1.11,3.0,0.2727,5.0,0.4545,9,0.8182,6,0.5455,1.3637,6.22,0.8614,4.97,0.6882,1.5496,2,0.5556,0,31.0,529,4242.56,5,0.6364,0
3138,50,4517.0,79,1671,1.0,145,2,2699.0,89.0,2,5.29,3,80,116,0.4082,124.4,121.63,0.5056,35.0,45.0,0.4375,2.29,2.58,3.55,2.7,1.56,1.05,4.0,0.05,29.0,0.3625,0,0.0,7,0.0875,0.0875,0.0,0.0,6.27,0.0504,0.0504,3,0.0,6,27.0,76,121.1,3,0.975,0
12319,33,9596.0,129,1557,3.0,90,2,1799.0,193.92,2,0.0,3,66,51,0.5641,103.15,52.85,0.6612,18.0,17.0,0.5143,3.67,3.0,5.73,3.11,1.56,1.04,15.0,0.2273,32.0,0.4848,66,1.0,60,0.9091,1.9091,103.15,1.0,68.45,0.6636,1.6636,1,0.9091,2,30.0,619,1222.77,1,,1
8313,32,297.0,129,1353,1.0,150,3,3698.0,134.0,2,0.0,1,30,34,0.4688,29.9,38.22,0.439,3.0,9.0,0.25,10.0,3.78,9.97,4.25,1.0,1.12,3.0,0.1,17.0,0.5667,2,0.0667,0,0.0,0.0667,0.7,0.0234,0.0,0.0,0.0234,0,0.5,0,31.0,1542,2151.37,13,0.3667,0
14326,11,5075.0,59,353,2.0,249,9,699.0,8.6,2,0.0,2,38,61,0.3838,178.6,304.75,0.3695,12.0,13.0,0.48,3.17,4.69,14.88,23.44,4.7,5.0,4.0,0.1053,18.0,0.4737,0,0.0,15,0.3947,0.3947,0.0,0.0,72.92,0.4083,0.4083,3,0.0,42,26.0,164,267.17,5,0.8684,0
12670,5,889.0,79,1671,2.0,140,0,,100.1,2,0.0,2,115,76,0.6021,121.62,61.62,0.6637,19.0,11.0,0.6333,6.05,6.91,6.4,5.6,1.06,0.81,45.0,0.3913,48.0,0.4174,0,0.0,5,0.0435,0.0435,0.0,0.0,8.72,0.0717,0.0717,2,0.0,0,26.0,322,3074.34,4,0.0609,0
3478,17,435.0,129,1601,3.0,4,1,1299.0,0.0,2,0.0,3,13,14,0.4815,43.7,13.38,0.7655,6.0,7.0,0.4615,2.17,2.0,7.28,1.91,3.36,0.96,0.0,0.0,4.0,0.3077,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1,0.02,2,0.9231,0
17082,6,3729.0,79,1671,2.0,436,16,399.0,79.0,2,0.0,2,113,56,0.6686,86.05,57.65,0.5988,24.0,15.0,0.6154,4.71,3.73,3.59,3.84,0.76,1.03,42.0,0.3717,48.0,0.4248,0,0.0,3,0.0265,0.0265,0.0,0.0,4.07,0.0473,0.0473,2,0.0,1,8.0,57,87.86,7,0.5575,0
11300,2,258.0,129,200,3.0,0,0,,0.0,2,0.0,3,2,1,0.6667,0.67,3.68,0.1533,2.0,1.0,0.6667,1.0,1.0,0.33,3.68,0.33,3.68,0.0,0.0,2.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0
11502,28,4466.0,169,2072,3.0,18,0,,171.8,2,0.0,3,52,65,0.4444,72.72,211.85,0.2555,17.0,22.0,0.4359,3.06,2.95,4.28,9.63,1.4,3.26,6.0,0.1154,30.0,0.5769,2,0.0385,5,0.0962,0.1347,1.55,0.0213,26.0,0.3576,0.3789,2,2.0,28,1.0,1,0.3,11,0.2308,2
18055,9,244.0,10,1290,1.0,1,0,,20.0,2,0.0,4,14,0,1.0,17.15,0.0,1.0,2.0,0.0,1.0,7.0,0.0,8.58,0.0,1.23,0.0,1.0,0.0714,5.0,0.3571,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,1
1605,8,862.0,169,2005,4.0,98,18,599.0,1.0,2,0.0,4,125,35,0.7813,25.93,11.57,0.6916,24.0,18.0,0.5714,5.21,1.94,1.08,0.64,0.21,0.33,94.0,0.752,31.0,0.248,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,12,0.312,0
11625,15,1566.0,129,1601,4.0,131,3,3498.0,91.37,2,0.0,3,35,32,0.5224,96.87,40.07,0.7074,20.0,18.0,0.5263,1.75,1.78,4.84,2.23,2.77,1.25,8.0,0.2286,17.0,0.4857,25,0.7143,15,0.4286,1.1429,89.27,0.9215,30.98,0.3199,1.2414,7,0.36,1,6.0,87,2388.25,5,0.1429,2
20629,16,147.0,129,1353,2.0,6,1,2799.0,1.0,2,0.0,2,79,67,0.5411,191.52,184.48,0.5094,14.0,6.0,0.7,5.64,11.17,13.68,30.75,2.42,2.75,13.0,0.1646,26.0,0.3291,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,30.0,459,781.81,21,0.2278,0
1379,14,557.0,129,1353,4.0,5,3,1498.0,1.0,2,0.0,4,8,4,0.6667,82.15,17.1,0.8277,4.0,2.0,0.6667,2.0,2.0,20.54,8.55,10.27,4.28,0.0,0.0,0.0,0.0,8,1.0,0,0.0,1.0,82.15,1.0,0.0,0.0,1.0,0,,0,,0,0.0,1,,0
2264,29,9.0,129,1137,3.0,88,3,2598.0,129.8,2,0.0,3,77,132,0.3684,233.55,385.52,0.3773,22.0,20.0,0.5238,3.5,6.6,10.62,19.28,3.03,2.92,9.0,0.1169,23.0,0.2987,0,0.0,31,0.4026,0.4026,0.0,0.0,82.78,0.3545,0.3545,3,0.0,8,30.0,887,3419.34,17,0.2468,0
16358,6,7021.0,49,1945,1.0,60,6,1299.0,49.7,2,0.0,1,3,7,0.3,5.75,18.03,0.2418,3.0,5.0,0.375,1.0,1.4,1.92,3.61,1.92,2.58,1.0,0.3333,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,1721,2655.59,3,0.3333,0
9041,5,,199,1659,2.0,32,3,1798.0,199.3,2,0.0,2,302,60,0.8343,213.35,39.63,0.8433,182.0,48.0,0.7913,1.66,1.25,1.17,0.83,0.71,0.66,61.0,0.202,200.0,0.6623,0,0.0,70,0.2318,0.2318,0.0,0.0,87.87,0.4118,0.4118,24,0.0,3,31.0,1569,2347.32,134,0.0828,0
16894,3,5801.0,99,1590,1.0,2,4,5288.0,99.0,2,26.74,2,2,0,1.0,1.4,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.4,0.0,0.7,0.0,0.0,0.0,1.0,0.5,0,0.0,2,1.0,1.0,0.0,0.0,1.4,1.0,1.0,1,0.0,0,1.0,9,0.49,1,1.0,2
5856,29,7890.0,129,1353,3.0,166,8,999.0,1.0,2,0.0,3,19,8,0.7037,29.45,3.22,0.9015,8.0,8.0,0.5,2.38,1.0,3.68,0.4,1.55,0.4,2.0,0.1053,10.0,0.5263,0,0.0,1,0.0526,0.0526,0.0,0.0,0.65,0.0221,0.0221,1,0.0,0,,0,0.0,4,0.4211,0
709,4,3129.0,169,2005,,52,5,690.0,1.0,2,0.0,191,336,30,0.918,320.62,23.07,0.9329,240.0,23.0,0.9125,1.4,1.3,1.34,1.0,0.95,0.77,28.0,0.0833,208.0,0.619,0,0.0,335,0.997,0.997,0.0,0.0,319.87,0.9977,0.9977,115,0.0,0,8.0,0,0.0,1,1.0,0
5878,80,,59,353,1.0,100,2,799.0,59.0,2,0.0,1,55,65,0.4583,43.35,206.42,0.1736,10.0,12.0,0.4545,5.5,5.42,4.34,17.2,0.79,3.18,19.0,0.3455,28.0,0.5091,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10.0,64,935.65,8,0.3273,0
8293,6,56.0,9,2466,1.0,535,17,2999.0,44.15,2,1.51,1,28,22,0.56,18.45,11.82,0.6096,14.0,8.0,0.6364,2.0,2.75,1.32,1.48,0.66,0.54,7.0,0.25,16.0,0.5714,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,12,16.0,945,17648.89,9,0.3571,0
19274,3,111.0,15,2050,1.0,3,1,1599.0,71.1,2,0.0,1,51,60,0.4595,39.05,67.03,0.3681,21.0,23.0,0.4773,2.43,2.61,1.86,2.91,0.77,1.12,9.0,0.1765,31.0,0.6078,0,0.0,1,0.0196,0.0196,0.0,0.0,0.58,0.0149,0.0149,1,0.0,1,30.0,1949,38146.52,20,0.3333,0
