SERV_ID,SCORE_1300,SCORE_1301,SCORE_1005,SCORE_1202,SCORE_1200,SCORE_1419,SCORE_1000,SCORE_1101,SCORE_1006,SCORE_1100,SCORE_1105,SCORE_1411,SCORE_1303,SCORE_1011,SCORE_1014,SCORE_1103,SCORE_1201,SCORE_1102,SCORE_1302,SCORE_1012,SCORE_1004,SCORE_1418,SCORE_1002,SCORE_1010,SCORE_1007,SCORE_1407,SCORE_1003,SCORE_1009,SCORE_1400,SCORE_1408,FLAG
82107,91.26,86.05,33.8,19.84,23.27,51.69,0.0,44.51,10.68,40.5,32.45,50.4,13.86,6.59,1.92,30.12,81.04,6.57,5.89,,,7.99,,,,,,,,,1
9009,23.17,71.09,69.36,66.96,34.06,34.81,41.07,32.85,67.38,37.12,10.9,14.32,12.8,17.51,,93.18,0.49,3.78,,,,,,,,0.7,,,,,1
319705,30.47,16.27,38.5,42.76,34.08,74.18,28.41,2.37,18.46,9.09,11.58,93.74,46.69,,,,,,4.02,50.38,0.0,,0.41,,0.0,28.14,,,,,0
44943,94.31,90.09,87.04,85.87,93.64,86.63,99.85,96.59,95.34,65.56,70.95,77.09,16.01,74.63,98.94,8.57,0.41,66.95,0.0,,,,,,,,,,,,1
104449,5.94,17.23,0.0,48.46,2.77,30.28,14.63,0.2,3.85,9.24,67.03,54.48,4.22,,,,,,,8.06,,,0.0,,,99.78,,25.17,,,0
91763,10.24,30.07,24.58,10.55,51.17,58.68,5.01,47.01,1.02,8.95,35.33,2.99,,6.58,,0.15,,,,,,,,,,,,,,,0
315478,24.78,12.93,52.67,88.55,37.33,92.73,0.39,21.11,21.36,97.93,9.36,76.05,96.4,,,,0.65,,,16.39,70.4,,0.0,,,12.13,,,,,0
146126,70.67,15.86,11.18,25.43,27.99,14.01,16.77,6.93,2.21,22.59,0.35,85.65,3.75,,0.17,,10.02,,,,,,,,,0.0,,,,,0
190159,87.96,95.26,92.94,96.95,82.31,53.0,47.68,86.07,80.9,92.54,77.22,89.19,99.71,52.48,9.21,45.22,18.86,46.3,13.98,,0.3,,22.51,,,,3.52,,,,1
22593,58.72,42.52,15.94,32.86,28.65,61.79,0.45,19.39,3.18,34.25,56.47,10.68,3.13,16.96,,2.0,55.38,0.15,,,,,,,,,,,,,1
103513,10.82,18.41,14.06,27.9,29.37,39.57,4.21,4.09,0.92,8.93,32.96,20.28,1.22,7.8,,,,0.18,4.42,,13.01,,,,,0.3,,,,,0
231722,90.82,99.76,79.26,97.8,88.99,60.01,1.78,80.88,46.06,96.01,63.81,40.89,39.1,53.84,53.08,99.89,6.36,17.08,64.06,,,6.76,,,,,1.85,,,,1
44561,44.64,13.15,8.16,3.78,9.1,10.37,0.0,24.3,43.55,21.32,20.26,15.15,,6.93,15.97,0.15,0.0,,,,1.14,0.7,,,,,,,,,1
14863,43.32,25.94,51.44,56.43,45.36,47.98,16.79,15.13,34.89,27.06,25.5,28.47,29.96,10.01,,3.57,2.27,1.53,,0.7,,,,0.18,2.82,,,2.94,,,1
98477,96.88,92.89,83.94,94.23,95.33,99.95,1.03,92.73,66.2,37.08,54.45,91.66,17.25,65.43,,7.15,0.35,0.15,,0.35,21.51,,,0.0,,,,,,,0
12591,94.99,92.35,99.99,90.25,88.0,88.64,62.46,86.4,99.86,53.63,76.48,36.31,33.76,90.26,99.76,53.19,20.8,6.43,,,95.78,,3.33,,,,,,,,1
31003,80.84,73.49,88.65,98.09,99.98,72.57,69.3,70.21,38.38,59.23,99.71,99.99,94.75,87.33,33.69,,,,9.59,,,,,,,0.55,,,,,0
72345,14.44,37.42,22.43,41.86,62.85,40.07,37.78,18.11,9.45,3.14,54.02,57.16,78.62,,,6.34,,,0.59,99.99,,,,,,14.13,,,,,0
22422,9.05,10.16,23.84,10.15,4.39,5.12,,0.39,7.01,11.35,3.99,,,10.1,,23.27,,,,,,,,,,,,,,,0
127682,29.41,25.89,28.13,73.86,46.93,41.86,66.13,85.99,74.51,36.58,13.68,64.78,10.86,2.09,3.81,2.85,2.7,1.19,0.0,0.3,,,,,0.47,,0.3,,,,0
202168,79.8,99.28,90.99,86.34,92.96,94.33,99.36,89.09,59.27,72.1,71.44,91.94,47.75,35.55,86.32,19.48,0.23,4.56,40.6,,,,,,,,23.89,,,,1
85931,7.35,54.36,6.87,95.32,37.4,69.13,65.66,33.2,6.28,56.16,19.17,96.67,99.98,4.52,,,42.67,,,,,5.23,,,,52.3,,96.67,,,0
91474,85.57,63.81,66.95,87.44,83.86,97.34,76.17,97.42,69.77,51.56,84.55,77.66,93.17,21.44,11.59,20.07,0.35,,0.0,,1.49,,,,,,,,,,0
39754,28.16,66.25,99.64,96.94,96.28,94.44,4.83,78.71,75.37,99.46,91.71,98.87,99.71,1.99,0.3,51.83,,,,,99.4,1.39,,,,,,,,,0
66563,65.37,90.01,67.77,68.73,70.5,81.54,65.89,71.41,69.45,85.39,19.02,86.07,66.89,9.36,20.57,24.26,90.57,4.26,,0.3,,3.55,,,,,,,,,1
70641,82.55,66.56,80.06,76.5,10.9,0.0,0.0,75.17,8.38,33.18,39.21,0.19,20.49,2.28,,0.7,,,,,,,,,,,,,,,1
122425,57.79,90.14,83.74,98.59,55.94,70.87,73.94,22.5,24.67,92.91,42.01,95.12,92.65,8.42,21.97,43.31,20.24,,,,,,,,1.44,52.41,,,,,0
186684,40.37,71.69,66.02,83.68,49.38,38.91,12.7,20.5,60.46,70.36,68.56,95.29,28.72,,1.14,23.22,0.2,,2.29,,,1.74,,100.0,,49.64,,,,,0
36196,65.79,87.88,85.23,89.25,91.88,93.62,37.38,91.19,50.16,90.12,70.48,89.94,97.46,0.0,98.8,26.94,2.13,5.19,87.49,,33.64,,,,,,,,,,1
203539,59.61,78.48,72.82,83.99,22.24,41.53,22.22,97.69,22.32,79.36,4.5,40.12,41.72,,28.04,,,,,18.38,2.67,,,,,22.7,,,,,0
247983,38.97,55.13,68.32,84.33,45.21,45.08,21.79,94.27,48.25,92.6,95.46,41.97,26.51,0.87,31.95,11.5,11.4,38.06,,,4.72,,0.35,,9.55,,5.42,,,,1
112111,88.97,99.99,72.43,86.18,32.21,57.19,6.82,97.76,13.9,95.85,48.16,26.62,30.05,1.04,1.52,4.64,10.5,0.16,,,,,,,,,21.26,,,,1
28902,88.82,45.8,54.67,90.65,26.23,28.03,2.71,70.48,20.86,78.18,5.2,2.98,55.82,2.03,1.67,7.35,,1.53,4.77,,,,,,,,,,,,0
44935,31.87,52.29,26.58,92.2,93.66,98.19,41.93,32.6,23.78,38.44,19.15,97.99,65.63,23.22,0.35,3.33,,0.87,21.34,,,,,,,,,0.17,,,0
78080,44.34,12.47,69.84,43.06,46.89,65.53,46.33,80.16,80.35,10.02,0.35,1.07,1.41,1.18,,0.15,,,,,,0.3,,,,,,,,,1
27880,95.34,50.63,73.92,67.9,38.1,70.77,6.12,56.98,99.46,63.1,0.9,14.53,4.05,90.91,0.0,58.5,0.2,,,,,,,,,,,,,,1
47173,11.99,26.96,65.22,38.89,35.84,76.04,94.26,19.0,13.79,90.88,83.76,2.28,6.78,17.44,0.45,2.38,,,,,,,,,,,,,,,1
122427,84.41,70.65,30.77,73.96,49.49,66.03,0.0,20.58,19.98,26.8,3.05,35.86,12.21,27.69,,,0.6,99.99,,,,,,,,71.35,,,,,0
40010,76.72,99.94,98.81,64.02,65.09,90.38,20.3,40.89,46.86,26.56,10.28,51.24,2.79,36.17,0.19,5.15,5.13,17.57,,0.15,0.35,,,,,,,,,,1
128802,16.99,16.0,20.49,31.78,19.15,21.06,15.85,29.89,13.81,20.93,4.44,9.74,50.23,1.17,1.23,3.57,3.33,3.31,,3.85,,,,,,,35.73,,,,0
6108,21.48,4.86,34.33,26.91,8.18,35.15,69.3,5.53,9.59,15.79,11.16,,0.16,0.49,,0.16,,,,,0.35,,,,,,,,,,0
265453,92.09,97.96,73.22,81.37,48.33,44.9,20.92,97.99,32.21,97.02,6.8,65.07,83.67,53.53,97.83,21.68,37.52,,25.35,,,,,,,,37.22,,,,1
122782,64.6,33.39,44.98,72.51,65.96,36.85,4.57,88.59,39.0,81.64,3.9,53.28,24.59,12.71,,12.33,37.73,53.12,0.0,42.57,,,,,,85.28,,,,,0
353142,0.0,0.0,0.0,2.23,0.3,4.31,0.15,3.72,4.5,,,,,,,,,,,,,,,,,16.64,,,,,0
91545,92.92,45.38,57.9,49.36,27.27,35.74,16.69,49.17,10.04,84.55,0.68,41.69,36.17,47.76,,10.55,40.83,,,0.0,,6.24,,,,,,,,,0
39482,91.78,7.48,64.46,32.37,41.3,22.6,83.92,7.48,99.98,29.32,8.21,30.19,0.0,15.22,,25.14,,,0.0,0.65,,,5.19,,,,,,,,0
63146,69.86,83.55,57.69,91.26,79.68,83.56,30.94,90.6,59.88,49.73,34.0,97.02,19.27,69.83,1.91,26.16,0.65,0.0,,68.94,9.21,,,,,22.77,,,,,0
39440,15.85,33.25,15.57,59.04,4.9,16.17,1.57,68.83,0.58,44.25,15.15,0.0,10.83,27.76,,0.17,,,,,,,,,,,,,,,0
43776,97.02,81.59,94.76,98.47,96.17,74.88,72.55,97.65,93.5,91.91,15.66,15.33,5.76,7.12,1.87,8.51,16.02,16.5,,1.14,37.91,,,,,,,0.49,,,0
31559,15.36,76.08,26.45,38.82,40.5,64.1,22.99,7.17,66.37,17.5,7.95,8.96,16.28,17.29,,0.53,3.84,33.26,0.0,,,,,,,,,,,,1
141479,0.0,,,,,,,,,,,,,,,19.51,,,,,,,,,,,,,,,0
12610,55.37,42.3,99.25,54.65,90.74,62.27,63.36,37.8,45.93,63.67,87.34,41.44,16.96,9.48,96.33,16.41,7.67,13.98,0.38,,,,,0.0,,,,,,,0
72327,57.3,65.65,47.97,54.92,23.41,37.14,6.4,53.24,37.22,93.87,3.65,16.26,11.23,36.81,15.36,29.71,99.27,4.17,,,,,,,,,,,,,1
28671,89.07,51.6,82.48,79.8,56.37,51.2,68.62,65.97,39.24,39.46,46.87,49.95,57.13,57.21,,5.05,10.93,10.78,,,14.5,,,,,,,,,,0
45343,19.57,20.67,81.77,13.98,33.14,32.95,4.68,26.93,6.71,9.97,1.97,,40.7,12.18,3.62,6.46,,,,,,,,,27.55,,,,,,1
9141,14.6,7.45,29.41,22.4,27.8,11.88,28.93,0.99,50.36,11.46,68.36,2.12,0.0,11.47,0.9,19.48,12.32,,15.56,,,,,,,,,,,,0
22493,31.28,37.59,7.83,60.31,26.5,66.64,0.44,13.31,14.49,45.62,15.13,89.19,23.19,1.53,4.79,3.03,0.0,0.15,,6.36,,,,,,,,,,,1
42686,6.35,54.59,33.08,84.67,79.03,88.07,0.23,35.89,45.72,53.74,58.32,52.95,10.92,0.7,39.0,72.92,,,25.93,,8.41,,,,,,,,,,1
350212,9.72,2.85,3.53,0.2,17.02,5.84,0.0,0.0,2.76,1.0,,40.09,1.14,,,,,0.0,,11.3,,,,,,81.39,,,,,0
150588,30.21,52.16,40.34,53.26,66.7,71.35,0.0,80.11,20.9,42.32,85.48,87.43,11.48,,,6.99,,,14.79,,40.86,,,,,2.14,,,,,0
243,29.91,78.51,77.09,57.82,78.9,53.24,44.15,44.07,84.77,33.38,2.44,80.7,5.97,35.47,63.43,38.81,1.78,,1.61,,99.99,,,,,,,,,,1
86246,33.56,25.45,38.42,87.52,46.69,93.28,38.64,23.48,31.88,53.18,37.39,94.89,38.57,2.45,,,0.0,4.86,0.17,,,,,,,47.32,,,,,0
472957,64.85,10.81,26.42,92.36,84.77,98.06,4.06,49.27,26.0,7.25,10.18,68.12,61.31,,,,17.1,,,13.05,84.52,,,,,71.61,,,,,0
32234,8.5,70.61,31.09,29.54,16.39,16.03,25.53,4.04,22.98,6.36,,6.12,,6.93,0.0,7.18,86.92,,0.0,,,,,,,,,,,,1
74230,50.59,66.02,62.42,80.05,80.2,73.95,24.66,15.55,21.9,85.21,39.35,10.94,86.14,0.17,0.19,0.77,,0.0,10.06,,,,0.0,1.4,,,,,,,0
25936,61.39,95.46,83.0,93.66,91.42,81.96,55.82,63.27,75.42,94.7,89.87,97.25,52.88,15.25,81.31,54.24,7.17,28.33,4.84,,,,,,,9.75,,99.99,,,0
96317,75.2,29.01,40.3,26.36,22.92,31.44,1.17,33.24,0.82,38.02,57.04,19.89,1.86,26.75,1.54,15.63,,,,4.52,14.76,,,,,,,,,,0
124923,30.78,49.83,58.75,17.2,56.54,81.05,1.71,1.57,0.41,30.56,55.38,88.8,21.32,,,,,0.41,17.14,7.99,,,,,,49.01,,,,,0
6372,94.76,68.09,93.58,87.76,90.45,89.41,39.67,57.55,89.96,69.31,64.88,88.48,15.06,11.6,0.0,28.74,39.45,14.18,,,,0.33,47.04,,,,,,,,0
27243,20.68,6.37,23.73,0.82,1.1,5.77,0.0,3.57,1.02,0.6,0.37,4.54,,0.82,,6.62,,,,,,,,0.55,,,,,,,0
86977,83.83,37.72,25.28,49.75,36.87,76.19,1.34,39.61,6.36,46.92,3.17,97.54,4.22,31.91,7.58,9.43,0.39,0.0,,3.19,,,,,,,,,,,1
45795,81.15,22.73,15.29,45.22,54.99,85.38,0.0,29.91,21.85,1.61,0.0,31.87,6.98,31.56,,6.27,0.0,0.17,,0.17,2.26,,,,,,,,,,1
38407,39.88,51.85,54.69,69.47,78.72,59.02,27.59,78.79,36.15,69.24,28.47,65.29,38.0,26.09,53.83,38.54,10.11,1.53,0.35,53.85,0.15,,,,,,,,,,0
74714,2.8,7.4,14.25,25.18,26.24,17.73,11.13,21.66,12.31,12.73,16.45,44.27,21.4,7.18,,4.59,,0.0,0.3,,,,,,,,,,,,0
16796,30.09,16.36,10.64,23.15,88.28,23.35,39.56,46.48,9.12,31.31,,56.83,0.19,17.05,0.7,2.05,,,,,,,,,,,,,,,1
50531,97.18,86.23,75.54,76.52,50.42,61.78,27.42,40.0,70.17,75.44,23.47,22.45,36.66,53.68,,3.03,97.97,8.69,,,,,,,,,,,,,1
409072,47.65,43.81,30.6,93.29,43.52,64.67,62.95,66.87,16.03,28.19,1.77,68.98,94.59,,6.48,,2.72,3.52,90.37,67.22,,,,,,87.25,,,,,0
27018,33.6,33.04,33.91,47.03,23.44,64.57,26.19,40.63,40.34,64.37,8.98,37.11,14.29,5.46,,4.15,4.79,,0.33,0.59,2.83,,,,,,,,,,0
14465,65.16,61.59,57.4,54.7,71.32,42.99,28.87,30.59,4.57,15.73,7.69,73.64,58.6,,8.85,1.53,,87.37,0.0,,,,,,,,0.17,,,,0
96234,15.26,34.5,19.33,43.38,59.61,44.85,15.47,15.4,6.71,16.27,30.87,55.02,67.29,16.88,,3.53,,1.0,8.97,,,,,,,,,,,,0
77333,17.17,19.28,38.59,6.54,7.77,37.12,0.2,11.29,6.48,,,,0.39,11.94,,0.45,,,,,,,,,,,,,,,0
68327,48.2,9.89,15.66,71.86,34.55,39.82,10.23,7.53,32.74,27.5,6.48,6.08,21.33,2.29,7.07,1.65,1.59,,,,,,,,,,,,,,0
66034,17.32,4.11,23.04,36.53,22.08,42.08,7.63,21.88,5.39,32.24,24.44,28.37,2.7,7.84,,19.48,,,,,,,,,,,,,,,0
46822,70.34,30.56,77.03,55.16,51.21,68.9,25.01,4.27,11.55,55.43,75.48,36.89,38.64,14.33,,5.46,79.76,0.15,10.62,1.72,,,,,,53.91,,,,,0
32147,85.54,67.54,81.81,46.98,64.09,96.34,44.76,54.83,9.8,50.22,43.31,97.75,61.41,1.61,1.32,12.94,75.13,5.81,7.01,,,,0.0,,,,,,,,0
137865,8.76,8.15,7.17,18.57,6.54,19.88,2.21,1.68,10.8,7.33,7.75,2.71,10.37,,13.78,3.14,0.72,,,,,,,,,0.0,,,,,0
344104,43.78,20.93,30.0,92.77,29.03,75.83,31.77,3.11,20.33,24.24,0.91,95.69,90.43,,,,0.0,1.0,,31.1,,,,23.07,,76.68,,,,,0
215495,99.5,99.57,99.41,99.63,99.9,73.76,98.98,99.99,54.73,97.7,99.98,86.61,93.18,88.16,99.33,49.56,96.49,95.1,99.99,,,,1.72,,,,98.62,,,,1
72241,86.39,98.72,91.63,96.52,97.06,84.69,62.21,39.82,95.7,76.09,61.52,89.36,7.65,64.69,35.14,6.24,10.7,,,,,,,,,,,0.58,,,1
40338,38.31,42.68,97.18,81.33,98.8,93.81,40.24,18.11,78.37,36.97,79.1,60.01,11.45,2.16,2.25,60.6,,1.58,,,1.46,,,,,,,,,,0
36459,23.92,7.41,21.7,20.39,18.02,32.72,1.67,33.93,9.98,14.47,1.22,19.25,3.5,0.59,7.96,0.77,1.0,,,,,,,,,,,,,,0
73560,60.61,68.13,36.37,40.69,21.0,50.55,51.85,24.97,17.17,52.86,0.0,,18.16,17.86,,48.36,,1.58,,,,,,,,,,,,,1
52473,73.84,72.89,76.08,89.14,99.99,99.46,93.18,25.39,40.98,93.52,69.76,43.95,4.28,90.43,25.62,0.8,0.0,0.17,0.41,,66.82,,,,,,,,,,0
235962,99.86,99.26,97.29,99.92,83.81,82.94,99.92,91.38,99.99,88.71,13.11,97.77,99.29,77.96,99.73,86.12,66.85,80.96,99.24,,,,,15.65,,,48.33,,,,1
37540,28.28,12.32,16.23,32.31,36.02,25.76,34.34,20.63,42.92,36.91,45.01,12.13,8.08,24.76,,35.13,0.4,,,,,,,,,,,,,,0
365136,10.5,24.23,0.0,11.21,9.9,27.09,2.49,16.07,44.37,0.0,56.83,1.1,0.0,,,,0.0,,,,,,,,,19.9,,,,,0
46388,96.91,98.02,99.19,58.86,73.06,43.56,39.61,26.13,61.42,53.54,39.65,25.53,76.98,0.79,19.52,15.07,0.97,0.19,,1.38,2.74,,,,,,,,,,0
3236,5.68,6.54,11.0,9.51,8.93,23.26,0.19,3.51,13.66,0.0,,9.44,0.17,4.86,,0.16,,,,,,,,,,,,,,,1
46261,42.66,9.16,62.54,12.0,62.64,46.28,37.11,75.83,69.19,33.11,71.91,6.84,1.3,20.8,9.56,0.53,,,,2.61,,,,,,,,,,,1
92376,79.26,77.79,66.45,90.47,45.02,28.04,17.27,95.1,62.61,87.19,32.29,48.17,20.62,66.51,,42.02,0.2,99.83,,,,,99.99,,,,,,,,0
368303,64.44,28.6,21.45,63.04,25.71,78.53,17.93,50.32,15.13,27.73,,57.84,16.6,,,,17.01,,8.9,,,,,,,15.88,,,,,0
34719,58.89,33.85,81.16,34.31,39.14,43.7,99.88,9.14,30.76,12.87,1.7,46.09,5.27,0.6,3.23,0.97,0.6,16.07,5.12,6.77,,0.59,,,,,,,,,1
426622,1.83,8.34,9.05,32.34,10.55,62.08,0.61,33.64,10.77,25.17,0.0,65.97,,,,,,,,,43.65,,,,,32.26,,,,,0
72106,2.18,30.86,10.74,46.24,1.71,15.54,8.53,41.86,2.0,23.54,0.17,,,0.0,,0.76,,0.0,,,,,,,,,,,,,0
33426,38.17,26.71,71.2,64.8,63.25,25.08,30.17,31.02,24.24,35.95,63.7,97.83,58.96,27.59,51.05,49.52,3.16,8.0,,,89.78,,,,12.4,,,,,,0
154562,18.44,65.82,29.35,93.89,49.45,84.81,18.79,76.22,30.32,10.94,0.39,93.15,37.97,,0.2,3.21,24.45,,0.7,46.95,,,,17.66,,43.76,,23.44,,,0
70074,65.46,32.51,59.6,16.21,48.25,17.29,0.0,48.02,1.81,13.71,33.46,46.68,0.17,3.67,,3.68,,13.34,0.15,,,2.27,,,,,,,,,1
10322,32.1,13.98,14.63,3.84,7.18,13.43,15.2,0.0,2.21,0.0,13.56,0.0,0.0,12.57,69.08,1.47,,,,,,,,,,,,,,,0
79055,56.92,32.48,41.73,20.91,33.97,48.59,5.33,27.94,32.78,1.49,11.5,2.18,7.68,8.6,,2.05,,,,,,,,,,,,,,,1
30596,22.12,36.93,64.98,69.13,74.1,95.82,25.97,18.89,53.7,49.77,56.58,15.96,,18.24,,2.43,,0.45,8.8,,,,,,,,,,,,1
210431,55.59,82.69,47.71,64.37,50.22,49.46,57.73,97.88,57.19,72.84,5.25,21.07,17.7,4.39,42.67,6.64,0.47,26.09,,,,,0.0,,,,6.51,,,,1
50248,59.22,41.45,49.9,72.99,46.51,89.33,50.02,1.57,16.48,19.02,76.16,75.97,12.39,42.71,28.01,2.15,99.28,,26.27,,,,,,,,,,,,1
285645,56.35,23.1,72.42,65.49,65.97,70.51,92.43,50.96,99.99,20.46,4.33,6.99,12.29,4.38,,0.82,0.0,,,,,,,3.03,,,0.0,,,,1
210720,74.08,96.48,45.22,89.48,87.95,73.62,43.27,96.52,34.64,87.0,69.44,98.52,90.07,21.43,0.75,61.41,99.99,7.39,29.3,67.79,,,,,,,3.81,,,,1
20417,76.01,64.11,70.06,68.82,66.79,61.36,71.64,63.52,80.39,70.18,38.05,55.43,67.82,49.63,19.27,18.06,24.78,4.86,3.32,5.09,13.76,,22.68,,,5.7,,,,,0
23334,73.79,72.12,88.2,89.69,99.44,86.43,49.97,88.31,81.6,65.25,83.54,63.57,90.24,54.71,31.89,16.1,3.34,98.8,,2.14,4.21,,,,,7.6,3.06,,,,1
50620,49.12,94.68,85.12,84.47,99.69,92.43,98.73,98.57,33.35,57.33,99.91,11.86,55.69,1.09,10.17,74.65,74.44,17.67,1.58,,,,,,,,,,,,1
28284,23.06,43.91,35.24,18.11,28.12,11.45,70.74,35.68,65.41,82.65,26.08,26.79,6.73,12.63,,10.75,81.28,74.99,,,,,,,,,,,,,0
219811,99.74,98.92,96.6,99.48,87.41,72.76,61.47,99.96,73.64,99.83,94.11,57.55,4.72,42.94,98.89,0.45,90.74,6.85,,0.75,,,,,,,9.02,,,,1
55363,58.4,82.33,80.79,87.27,55.21,45.23,77.63,97.99,30.04,97.98,73.92,8.95,97.4,2.88,93.34,34.57,97.99,2.57,,0.16,,,,,,,,,,,1
56567,18.24,31.95,29.26,32.15,41.58,48.42,1.7,26.09,7.8,6.45,1.37,83.68,1.18,18.58,,1.98,26.81,,,,,,,,,,,,,,0
228771,21.46,11.65,1.3,86.42,23.72,59.59,88.95,8.32,16.12,36.23,5.53,4.93,1.54,,,,,,,,,22.94,,,,4.18,,,,,0
13415,69.7,59.05,49.44,56.67,96.36,83.7,16.27,0.0,15.76,85.81,38.08,33.82,0.18,88.59,0.8,5.86,,,,0.45,99.99,,,,,,,,,,0
44993,34.0,45.53,51.05,22.52,72.46,51.35,0.0,47.37,29.91,31.25,43.41,,,56.88,37.21,1.65,,0.0,,,,,,,,,,,,,1
57699,72.75,76.06,72.32,64.32,78.42,62.16,64.6,37.19,28.46,31.36,37.35,85.03,86.06,0.7,33.65,20.7,,,,,,,,,,,,,,,0
84353,23.55,52.59,19.65,65.48,49.55,81.14,11.59,85.93,19.81,11.35,58.01,16.42,14.69,7.6,1.39,3.1,,0.81,,,0.94,,,,,,,,,,1
70850,43.25,99.2,55.93,34.94,80.15,60.56,63.62,71.73,0.23,24.41,82.82,86.67,39.73,28.54,,3.71,55.03,1.85,0.59,,,,,,,,,,,,1
81032,49.73,99.99,66.39,95.55,72.5,49.4,37.66,27.16,69.35,76.74,94.6,83.67,46.48,1.51,40.28,29.6,,85.49,,,,,,,,,,,,,1
25821,50.46,28.91,41.02,88.55,48.97,71.52,88.35,19.05,50.72,27.27,6.91,84.63,67.76,11.54,51.55,0.75,18.3,,,19.78,28.25,,,,,,,,,,0
95630,46.35,20.62,40.89,88.3,51.29,85.22,78.9,36.38,98.85,34.42,41.58,61.42,28.45,70.59,9.46,0.49,1.24,,,6.51,0.17,0.94,,,,58.59,,,,,0
57297,56.72,41.16,27.44,40.06,17.18,50.27,21.36,50.58,10.57,17.21,18.04,,53.7,23.44,3.86,6.19,,,,,,,,,,,,,,,0
83424,24.48,5.91,14.9,28.0,12.84,14.03,20.08,14.51,7.24,17.91,17.39,0.82,0.0,0.17,31.73,0.77,,22.25,,,7.73,,,,,,,,,,1
36678,82.56,96.75,68.8,89.93,96.23,93.81,92.39,94.61,76.86,49.12,99.26,54.82,87.53,62.12,37.02,16.05,0.0,9.25,0.74,,,,4.45,,,0.45,,,,,0
56347,26.53,47.6,11.62,41.77,6.95,21.03,,19.15,2.02,4.09,75.99,1.24,0.19,7.52,0.0,1.05,,0.0,,,,,,,,,,,,,0
29401,56.81,33.16,58.4,23.26,14.34,25.25,1.43,16.06,13.15,48.48,,16.85,,30.25,,8.02,0.15,,,,0.0,,,,,,,,,,1
28877,9.93,39.61,84.2,87.42,58.12,42.61,50.11,32.86,50.15,27.36,14.4,63.18,92.95,3.08,,60.87,1.09,,,17.36,,,,,,,,,,,0
206929,82.48,65.46,68.75,60.96,91.77,38.03,48.97,85.99,8.76,76.03,43.43,94.12,0.0,,81.33,,33.36,,,35.27,,,,,,59.84,,,,,0
88970,1.91,36.41,53.37,65.94,51.08,74.19,28.37,30.3,26.75,65.17,59.24,25.44,49.97,2.78,,8.84,,,21.07,,4.97,,,,,,,,,,0
13010,98.67,88.53,99.81,58.94,81.15,56.22,99.55,77.71,99.6,54.87,3.87,97.19,4.13,0.0,66.95,43.61,5.67,,,0.0,,,,,,,,,,,1
86033,76.39,60.34,29.22,72.42,8.3,51.48,8.21,31.52,25.51,58.88,6.68,11.04,1.7,15.52,0.15,3.32,44.4,,,,,,,,,,,,,,0
59701,83.97,57.18,47.05,44.76,85.77,91.14,0.0,4.75,20.97,48.49,0.0,70.33,12.03,0.0,14.47,3.59,,,12.35,,0.59,5.97,,,,,,,,,0
228665,53.48,57.31,98.05,81.69,99.11,73.06,21.49,58.71,81.61,76.4,91.54,73.53,12.48,11.05,,3.03,2.09,8.93,,,2.1,,,,,,20.22,,,,1
178786,54.99,10.35,74.67,97.18,96.72,99.02,62.03,26.2,67.16,18.5,24.15,48.35,56.2,,21.84,,,5.13,,0.3,53.99,0.59,,,,20.66,,3.61,,,0
54846,33.88,37.95,48.2,59.31,37.81,27.08,35.5,87.0,51.21,26.13,24.38,1.37,12.19,12.42,,10.15,,,14.79,,,,,,,,,,,,1
42352,72.57,97.87,99.45,73.76,91.71,71.64,28.12,21.31,63.88,53.46,32.36,99.05,42.94,4.85,1.94,40.81,70.92,,9.66,,,,,,,,,,,,1
30213,81.63,93.45,90.78,97.84,91.43,69.24,93.29,97.39,99.99,97.64,50.93,63.67,0.0,18.94,0.35,94.96,52.06,61.16,0.41,0.75,,,,0.59,,,3.55,,,,1
213307,36.04,34.96,61.95,94.65,84.1,82.96,28.12,50.86,35.46,78.85,12.73,82.47,96.86,,78.66,,22.05,,2.63,,1.2,,,,,15.67,,,,,0
71188,85.95,60.58,48.66,53.35,66.02,91.83,0.0,90.19,35.82,55.28,0.18,,8.12,7.74,5.99,6.66,,,1.79,,,,,,,,,,,,1
6160,63.25,83.05,97.69,52.2,43.48,49.08,50.61,50.27,24.35,18.68,16.19,87.29,23.45,79.3,48.14,28.02,,,7.36,,17.11,0.7,,,,,,,,,1
16728,14.87,14.93,14.26,19.57,34.09,17.81,11.14,24.63,1.0,,31.59,1.36,0.0,0.65,9.97,0.45,,,0.87,,3.24,,,,,,,,,,1
100951,99.77,99.79,99.84,98.47,96.48,97.2,99.43,73.51,99.14,56.4,85.39,75.99,94.81,99.99,96.69,16.85,99.99,13.97,11.28,50.4,99.94,,,,0.2,,,,,,0
32335,55.56,33.93,60.98,58.1,68.58,69.59,35.05,93.51,59.29,47.09,83.95,94.34,19.45,1.51,16.9,23.75,6.6,9.25,8.98,,13.07,,,,1.53,,,,,,0
2344,78.35,58.71,90.63,49.72,60.37,48.53,15.79,52.92,21.75,15.19,11.54,51.92,8.19,60.1,52.29,16.75,13.64,5.98,,3.83,,,,,,,,,,,1
188114,86.99,85.0,94.12,98.01,98.34,98.09,72.24,84.98,83.78,80.88,58.89,94.4,54.97,23.23,51.96,19.12,33.22,20.81,19.35,5.04,1.06,0.59,4.44,75.66,,,0.16,2.43,,,1
