SERV_ID,PROD_INST_STATE,GENDER,AGE,IN_NET_DUR,STAR_LEVEL,SCORE_POINT,RECV_RATE,CONSOLIDATE_SPEND,RM_MODE_CD,MOBILE_USER_NUMBER,IPTV_USER_NUMBER,BRD_CHARGE_11,BRD_CHARGE_10,BRD_CHARGE_09,OFFER_NAME_LEV1,ZHU_OFFER_VALUE,IS_HY,BRD_MBL_FLUX_11,BRD_MBL_FLUX_10,BRD_MBL_FLUX_09,BRD_CNT_11,BRD_CNT_10,BRD_CNT_09,ACTIVE_DAY_11,ACTIVE_DAY_10,ACTIVE_DAY_09,FLAG
97313,2HA,2.0,42.0,68,4.0,12769,8,8,普通接入,0,0,83.33,83.33,83.33,宽带,108.0,1,7185.18,7279.02,36190.18,19,16,21,13,13,21,0
92985,2HA,1.0,34.0,4,,390,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,32726.11,34396.36,32375.55,16,18,17,15,14,16,0
95740,2HA,1.0,39.0,3,3.0,4054,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,24029.86,35546.09,45548.68,35,64,81,24,25,28,0
92542,2HA,1.0,61.0,5,,390,50,50,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,7085.69,7060.05,3618.94,15,16,13,15,16,13,0
93660,2HA,2.0,79.0,4,,150,20,200,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,29985.37,34173.33,38157.84,21,20,17,20,18,17,0
87713,2HA,,,11,2.0,3970,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,25609.38,18088.61,27929.38,13,8,13,10,7,12,0
86847,2HA,1.0,24.0,12,1.0,1882,20,20,LAN接入,0,0,138.5,90.0,90.0,宽带,90.0,1,88070.84,96884.75,125965.28,168,174,253,30,23,30,0
91117,2HA,2.0,32.0,7,2.0,1486,20,20,FTTH接入,0,1,130.0,130.0,130.0,宽带,130.0,1,55758.27,71865.83,57971.35,27,49,36,20,23,22,0
90111,2HA,2.0,27.0,8,2.0,2251,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,14494.54,14530.22,17047.62,40,29,23,23,16,18,0
15467,2HA,1.0,35.0,124,1.0,2577,100,100,FTTH接入,0,0,110.0,100.32,80.0,宽带,80.0,1,79.61,82.82,156.23,22,14,20,17,13,18,0
20624,2HA,1.0,36.0,109,2.0,3494,4,50,FTTH接入,0,0,108.5,108.5,108.5,宽带,90.0,0,10516.8,5184.98,22889.31,20,6,11,8,6,10,0
134024,2HA,1.0,43.0,6,4.0,1269,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,4428.67,4216.3,30255.83,20,3,34,10,3,15,0
119908,2HA,1.0,26.0,15,1.0,1040,20,20,FTTH接入,0,0,110.0,60.0,60.0,宽带,60.0,1,51250.87,41422.09,33702.82,21,18,15,16,15,15,0
131744,2HA,,,7,,48,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,20319.57,20659.47,13203.52,31,50,211,21,23,23,0
137676,2HA,1.0,24.0,4,,130,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,25231.41,18803.83,32516.59,9,11,15,8,11,11,0
22483,2HA,1.0,37.0,105,1.0,2560,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,57066.67,59121.31,67935.9,16,16,15,16,16,15,0
125789,2HA,1.0,43.0,11,1.0,1074,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,1,26017.96,35515.93,35155.67,50,41,37,30,31,30,0
118326,2HA,1.0,30.0,15,1.0,1126,8,20,FTTH接入,0,0,83.0,90.0,67.0,宽带,60.0,1,36169.46,32641.05,36121.56,15,13,16,15,13,16,0
118983,2HA,2.0,31.0,15,3.0,3904,100,100,FTTH接入,0,0,329.0,130.0,130.0,宽带,130.0,1,41764.61,35064.04,43678.49,34,27,17,20,13,14,0
116362,2HA,1.0,38.0,16,1.0,1501,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,40885.71,77494.63,72071.51,14,20,20,13,15,17,1
21636,2HA,2.0,40.0,106,2.0,3284,20,20,FTTH接入,0,0,69.35,69.35,69.35,宽带,108.0,1,93664.08,89872.96,80147.7,46,56,64,30,27,29,0
123023,2HA,2.0,116.0,13,,3929,100,100,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,19209.45,4445.4,7784.61,20,13,19,14,11,18,1
121840,2HA,2.0,23.0,14,1.0,1405,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,105514.7,107033.09,99691.8,47,39,61,30,31,30,0
121343,2HA,2.0,26.0,14,1.0,1608,100,100,FTTH接入,0,0,110.0,110.0,106.0,宽带,80.0,1,71481.96,63845.14,50275.97,18,15,16,16,15,15,0
106827,2HA,2.0,51.0,20,1.0,1402,100,100,FTTH接入,0,1,90.0,90.0,90.0,宽带,60.0,1,198.29,74.75,118.53,40,24,74,29,20,27,0
108778,2HA,1.0,42.0,19,2.0,2021,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,15367.44,18240.13,32038.31,176,116,46,29,24,21,0
22590,2HA,1.0,40.0,105,1.0,2591,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,31002.79,31718.36,42139.91,14,16,14,13,13,14,0
126497,2HA,1.0,49.0,10,3.0,5935,8,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,88963.04,88229.47,85659.75,32,38,40,30,30,30,0
133613,2HA,2.0,26.0,6,4.0,11595,20,100,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,49404.03,39036.56,37333.18,13,12,11,12,9,10,0
136397,2HA,1.0,39.0,5,3.0,3082,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,1,19.04,12.31,83.11,436,22,41,15,14,17,0
106009,2HA,1.0,23.0,20,1.0,1491,100,100,FTTH接入,0,0,77.0,80.0,80.0,宽带,50.0,1,71560.4,53733.14,61041.55,40,31,96,18,15,24,0
15335,2HA,1.0,42.0,124,3.0,4300,6,50,FTTH接入,1,0,238.0,80.0,80.0,宽带,80.0,0,44571.29,48944.78,36566.92,34,43,33,23,22,21,0
127594,2HA,1.0,38.0,9,,503,12,100,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,160.63,191.53,47.38,18,17,50,16,15,18,0
128364,2HA,2.0,32.0,9,6.0,3163,50,50,FTTH接入,0,0,102.83,90.0,90.0,宽带,90.0,1,102.4,49.52,17.28,132,78,93,30,22,27,0
127827,2HA,1.0,27.0,9,2.0,1663,100,100,FTTH接入,0,0,154.0,130.0,130.0,宽带,130.0,0,18682.99,48007.23,20205.09,64,105,72,30,31,29,0
114446,2HA,1.0,31.0,17,4.0,10592,8,8,FTTH接入,0,0,78.0,80.0,78.5,宽带,80.0,1,38312.61,34897.76,23637.98,24,16,23,19,15,23,1
124578,2HA,1.0,34.0,12,3.0,4128,50,200,FTTH接入,0,1,160.0,160.0,160.0,宽带,160.0,1,75129.67,86096.17,53137.93,18,23,15,17,18,15,0
123274,2HA,1.0,21.0,13,2.0,2478,100,100,FTTH接入,0,0,309.0,88.58,110.0,宽带,110.0,1,118997.24,128852.94,125803.42,46,47,36,27,29,28,0
137980,2HA,2.0,26.0,4,,0,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,49016.01,22986.21,33708.38,87,33,57,19,15,16,0
125809,2HA,1.0,43.0,11,2.0,2170,20,20,FTTH接入,0,1,100.0,100.0,100.0,宽带,90.0,1,9.31,8.11,3.28,53,6,40,15,5,4,0
129187,2HA,1.0,37.0,8,1.0,600,8,8,VDSL接入,0,0,90.0,90.0,90.0,宽带,90.0,1,6922.3,10582.29,7232.67,15,21,17,14,18,16,0
131250,2HA,1.0,53.0,7,3.0,6603,20,20,FTTH接入,0,0,60.0,110.0,60.0,宽带,60.0,1,39560.48,43769.76,45358.93,207,222,124,30,32,31,0
130740,2HA,1.0,30.0,7,,750,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,41153.3,41816.46,42237.5,20,24,25,17,18,18,0
21307,2HA,2.0,42.0,107,1.0,2351,50,50,FTTH接入,0,0,99.33,80.0,80.0,宽带,80.0,1,89603.86,79750.31,62821.77,45,86,44,30,31,30,0
126305,2HA,1.0,46.0,10,1.0,1076,8,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,61883.24,69283.26,64366.21,26,35,26,22,26,24,0
17268,2HA,1.0,59.0,117,1.0,2192,4,4,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,0,56984.39,34700.83,4925.53,114,71,57,27,23,11,0
18450,2HA,1.0,43.0,113,1.0,6247,50,50,FTTH接入,0,0,90.0,90.0,80.0,宽带,90.0,0,117309.95,104559.2,95920.03,34,35,64,28,27,24,0
136807,2HA,2.0,67.0,4,3.0,6271,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,134302.14,19071.54,135371.2,66,62,81,30,29,30,0
101786,2HA,2.0,49.0,22,1.0,1916,8,8,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,33.8,45.27,51.91,36,47,42,29,31,31,0
113586,2HA,2.0,30.0,17,2.0,2947,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,43555.78,34243.96,45917.28,46,58,84,27,23,27,0
124482,2HA,2.0,29.0,12,2.0,1452,100,100,FTTH接入,0,0,153.0,89.68,80.0,宽带,80.0,1,80314.75,84082.81,79719.82,36,21,48,20,18,23,0
115887,2HA,2.0,38.0,16,1.0,3164,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,20865.69,22084.93,33305.65,28,30,35,25,23,28,0
102465,2HA,2.0,29.0,22,,612,4,4,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,34890.32,48681.04,39145.22,31,40,40,23,26,27,0
116198,2HA,1.0,44.0,16,2.0,1871,12,12,FTTH接入,0,0,80.0,105.16,110.0,宽带,80.0,1,149.84,153.96,216.19,34,58,24,17,25,16,0
131263,2HA,1.0,39.0,7,,15,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,45050.56,37262.66,14522.07,21,20,10,19,14,9,0
133246,2HA,2.0,44.0,7,2.0,3354,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,75494.54,65945.37,66169.36,33,42,29,25,28,22,0
125562,2HA,2.0,58.0,11,3.0,4770,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,50691.89,49202.99,25785.59,52,73,42,27,31,17,0
124263,2HA,2.0,25.0,12,1.0,1292,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,40653.23,60193.79,31996.61,24,145,64,10,24,14,1
132222,2HA,1.0,33.0,7,4.0,4758,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,59346.71,3087.11,54248.0,77,7,34,22,4,24,0
133445,2HA,2.0,25.0,6,1.0,787,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,70597.6,62612.08,95706.85,77,89,134,29,28,29,0
131576,2HA,2.0,43.0,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,138235.15,126667.98,122709.91,75,73,84,30,30,30,0
133411,2HA,1.0,54.0,6,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,175.85,196.55,165.53,51,65,57,30,31,30,0
16975,2HA,1.0,53.0,118,2.0,3239,20,20,FTTH接入,0,0,69.35,69.35,69.35,宽带,108.0,1,194.2,261.88,221.86,15,16,17,15,16,15,0
137896,2HA,,,4,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,26.71,31.12,24.82,8,14,7,5,7,7,0
130850,2HA,1.0,53.0,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,55005.81,40663.46,37354.51,28,25,22,22,20,18,0
134122,2HA,1.0,26.0,6,3.0,3849,20,20,FTTH接入,0,0,188.0,130.0,130.0,宽带,130.0,1,140.9,48881.85,49668.77,12,16,16,11,16,15,0
101607,2HA,2.0,34.0,22,1.0,1605,100,100,FTTH接入,0,0,85.0,85.0,83.0,宽带,60.0,1,80756.07,67111.03,64483.26,40,41,68,21,17,20,1
101831,2HA,2.0,72.0,22,1.0,1464,6,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,24171.51,25102.45,18321.94,82,111,95,30,31,30,0
125226,2HA,1.0,29.0,11,6.0,36264,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,38584.86,50316.69,48552.67,157,91,86,29,29,30,0
124879,2HA,2.0,29.0,11,2.0,1406,20,50,FTTH接入,0,0,90.0,140.0,90.0,宽带,90.0,1,15242.83,10392.73,13469.7,14,7,10,14,7,8,0
122210,2HA,1.0,35.0,14,1.0,926,20,20,FTTH接入,0,0,60.0,110.0,60.0,宽带,60.0,1,35729.66,33625.34,37091.65,18,17,14,17,15,14,0
132160,2HA,1.0,55.0,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,1213.67,38330.53,74651.24,2,22,50,1,15,19,0
135700,2HA,1.0,44.0,5,,195,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,7771.19,6847.49,6927.46,19,37,15,16,21,15,0
132271,2HA,1.0,43.0,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,73286.47,45582.2,23662.06,52,37,20,24,24,13,0
125692,2HA,1.0,30.0,11,2.0,4050,100,100,FTTH接入,0,1,160.0,160.0,158.5,宽带,130.0,1,41507.77,38459.02,16913.05,13,12,6,13,12,5,1
119061,2HA,1.0,23.0,15,2.0,1852,100,100,FTTH接入,0,1,91.0,90.0,90.0,宽带,80.0,1,82901.17,88104.41,86131.87,50,37,30,25,27,23,0
102043,2HA,1.0,41.0,22,1.0,1307,6,6,FTTH接入,0,0,55.0,55.0,73.0,宽带,60.0,1,64541.16,57132.77,47354.8,90,39,144,25,21,26,0
106454,2HA,2.0,25.0,20,,1060,20,20,FTTH接入,0,1,60.0,60.0,60.0,宽带,50.0,1,60645.02,74025.77,54230.02,57,59,61,30,30,31,0
102383,2HA,1.0,49.0,22,1.0,1155,6,6,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,25223.28,38382.61,31604.44,122,124,134,25,26,31,0
112559,2HA,1.0,25.0,18,1.0,1687,8,8,FTTH接入,0,0,80.0,79.5,80.0,宽带,80.0,1,106729.0,66691.2,68978.82,36,57,72,28,27,31,0
112566,2HA,1.0,38.0,18,1.0,1692,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,100471.83,75011.48,50886.93,470,723,21,20,17,15,1
112122,2HA,1.0,25.0,18,1.0,1852,100,100,FTTH接入,0,0,110.0,102.26,80.0,宽带,80.0,1,116936.52,145630.32,117765.65,38,43,34,29,28,26,0
86707,2HA,2.0,20.0,12,2.0,1650,100,100,FTTH接入,0,0,110.0,81.94,80.0,宽带,80.0,1,36342.37,55712.32,63255.43,19,19,20,15,17,16,0
16696,2HA,1.0,49.0,119,1.0,3350,8,8,FTTH接入,0,0,238.0,80.0,80.0,宽带,80.0,1,15079.44,40.97,61.18,17,16,16,16,15,16,0
16286,2HA,2.0,48.0,121,,1817,100,100,FTTH接入,0,0,100.0,95.5,100.0,宽带,80.0,1,66901.78,61189.96,61004.26,26,43,47,18,26,29,1
118868,2HA,1.0,41.0,15,1.0,1512,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,88.16,157.29,90.29,33,32,50,14,23,26,0
105205,2HA,2.0,46.0,20,1.0,3628,8,8,FTTH接入,0,0,238.0,80.0,80.0,宽带,80.0,1,55475.75,55670.06,56579.5,152,150,64,28,28,28,0
116472,2HA,1.0,25.0,16,1.0,1629,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,53519.29,49850.56,47059.05,16,15,15,16,15,13,0
91147,2HA,1.0,34.0,7,1.0,685,20,50,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,1,88857.36,88209.53,79959.39,63,61,63,30,30,30,0
15216,2HA,2.0,57.0,125,1.0,2912,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,1718.45,5135.09,3993.93,2,4,14,2,4,5,0
134630,2HA,1.0,23.0,6,1.0,520,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,51642.85,68306.68,60168.73,16,17,26,14,17,17,0
135382,2HA,1.0,34.0,5,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,96436.81,105381.55,92586.27,63,59,76,29,27,27,0
97945,2HA,2.0,25.0,64,2.0,3261,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,41.95,187.37,119.09,15,17,137,14,16,18,0
97182,2HA,2.0,28.0,69,4.0,7004,20,20,FTTH接入,0,1,90.0,90.0,90.0,宽带,108.0,1,50357.99,63200.5,87815.4,16,41,66,15,20,22,0
100904,2HA,1.0,38.0,29,1.0,1640,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,38802.48,31598.57,30849.89,16,16,15,16,14,15,0
102534,2HA,2.0,39.0,22,1.0,1391,6,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,22500.62,22593.3,25424.57,117,125,124,30,31,30,0
102603,2HA,1.0,18.0,22,2.0,3234,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,36377.16,42632.08,41340.66,17,14,16,15,14,16,0
105926,2HA,1.0,33.0,20,1.0,0,4,4,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,28127.3,36925.74,45661.82,91,31,49,29,20,22,1
120552,2HA,2.0,41.0,15,1.0,1258,20,20,FTTH接入,0,0,160.0,60.0,60.0,宽带,60.0,1,42573.6,46782.26,46447.09,16,17,16,15,17,16,0
103652,2HA,1.0,31.0,21,1.0,1940,100,100,FTTH接入,0,0,249.0,50.0,50.0,宽带,50.0,1,44959.2,30441.31,43484.92,68,117,177,25,28,31,0
108660,2HA,2.0,40.0,19,3.0,5301,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,17867.0,8606.35,4197.69,15,16,15,15,16,15,0
111027,2HA,1.0,43.0,18,4.0,8434,100,100,FTTH接入,0,0,110.0,80.97,80.0,宽带,80.0,1,21247.59,22200.52,28240.73,33,33,31,30,31,29,0
106801,2HA,2.0,45.0,20,1.0,1238,20,20,FTTH接入,0,0,50.0,100.0,50.0,宽带,50.0,1,28075.91,28267.45,15000.34,69,68,79,29,31,29,0
120829,2HA,1.0,43.0,15,2.0,1667,100,100,FTTH接入,0,0,110.0,107.1,80.0,宽带,80.0,1,49777.64,55015.58,40099.22,16,24,17,15,17,14,0
78283,2HA,1.0,30.0,17,1.0,1632,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,80104.25,84381.54,118939.68,69,62,98,24,19,23,0
83665,2HA,1.0,20.0,15,3.0,4660,12,12,FTTH接入,0,0,211.0,230.0,219.0,宽带,200.0,0,124897.78,127116.06,143406.92,36,40,39,30,30,30,0
82207,2HA,2.0,51.0,15,3.0,6158,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,30265.42,38827.35,47947.26,15,17,16,15,15,16,0
129720,2HA,2.0,36.0,8,1.0,402,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,65668.38,61271.8,36805.87,55,67,65,29,28,30,0
100375,2HA,2.0,56.0,40,3.0,4984,8,8,FTTH接入,0,0,83.33,83.33,83.33,宽带,108.0,1,238.32,153.12,229.36,26,82,41,18,21,20,0
101177,2HA,2.0,45.0,25,1.0,0,6,100,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,1912.63,2528.83,598.9,10,4,4,10,4,4,0
99781,2HA,2.0,30.0,49,3.0,4986,4,4,VDSL接入,0,0,100.0,100.0,100.0,宽带,119.0,0,79338.7,73811.63,77838.31,42,44,50,26,24,22,0
98723,2HA,2.0,28.0,59,3.0,3281,20,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,108.0,1,61481.04,80567.38,71479.74,80,27,56,18,22,17,1
102021,2HA,1.0,32.0,22,1.0,2090,8,8,普通接入,0,0,55.0,55.0,55.0,宽带,60.0,1,71643.13,70616.27,61944.22,188,132,152,31,26,29,0
71962,2HA,1.0,31.0,19,2.0,3414,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,45625.46,38650.53,41805.31,15,16,15,15,16,15,0
85434,2HA,1.0,34.0,14,3.0,5995,100,100,FTTH接入,0,0,138.5,128.29,110.0,宽带,110.0,0,72451.43,66008.58,78988.24,240,165,124,29,30,26,0
122766,2HA,1.0,37.0,14,1.0,1293,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,27668.6,32863.8,27851.4,59,114,89,28,23,22,0
124087,2HA,1.0,28.0,12,2.0,2258,100,100,FTTH接入,0,1,118.62,118.62,109.2,宽带,90.0,1,59054.3,52895.85,58114.65,21,13,21,16,13,17,0
84235,2HA,1.0,23.0,14,3.0,3615,100,100,FTTH接入,0,0,160.0,130.97,130.0,宽带,130.0,0,47083.47,61449.1,66097.17,32,65,54,20,26,26,0
75848,2HA,1.0,32.0,18,2.0,2164,20,20,FTTH接入,0,1,90.0,90.0,90.0,宽带,80.0,1,121936.76,79774.6,117505.98,118,44,53,25,18,28,0
75862,2HA,1.0,24.0,18,1.0,1287,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,3349.63,5628.6,21180.66,59,45,52,31,25,26,0
84260,2HA,1.0,20.0,14,2.0,2636,8,8,FTTH接入,0,0,120.0,120.0,120.0,宽带,120.0,0,145351.58,124059.62,110629.19,51,40,34,30,31,30,0
70578,2HA,1.0,26.0,20,1.0,1397,8,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,50933.29,29411.59,29869.23,41,19,12,24,12,12,0
75951,2HA,1.0,43.0,18,1.0,1710,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,74104.51,106893.17,64849.46,58,70,56,31,31,27,0
109235,2HA,1.0,32.0,19,4.0,8106,20,20,FTTH接入,0,0,78.5,80.0,77.0,宽带,80.0,1,31565.16,26399.78,39395.52,19,16,34,10,9,11,0
109252,2HA,1.0,42.0,19,5.0,3784,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,44841.61,28322.91,35865.11,18,16,22,17,16,16,0
100022,2HA,1.0,29.0,45,3.0,7233,50,50,FTTH接入,0,0,127.33,129.35,130.0,宽带,119.0,0,40824.3,44531.06,39562.78,45,43,43,30,30,27,0
100669,2HA,1.0,42.0,35,3.0,6465,50,50,FTTH接入,0,0,121.83,122.5,103.17,宽带,90.0,1,59585.08,57810.6,52799.85,23,15,14,15,15,13,0
16828,2HA,2.0,57.0,119,1.0,1826,4,4,,0,0,44.21,44.21,44.21,宽带,108.0,1,413.66,359.98,830.95,16,20,50,10,10,20,1
108907,2HA,1.0,59.0,19,,433,20,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,3883.27,4722.59,6436.93,20,17,17,16,15,16,0
81237,2HA,2.0,47.0,16,1.0,56,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,77717.18,60961.83,63409.28,61,50,48,22,26,20,1
72638,2HA,2.0,31.0,19,1.0,2602,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,377.85,275.98,255.91,17,15,16,15,15,16,0
100301,2HA,2.0,29.0,41,2.0,3152,4,4,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,63887.71,52311.17,49350.5,17,17,14,16,16,14,1
78114,2HA,1.0,32.0,17,1.0,1674,20,20,FTTH接入,0,0,238.0,80.0,80.0,宽带,80.0,1,68502.78,112348.41,78666.85,36,46,41,18,19,20,0
85947,2HA,2.0,21.0,13,1.0,1241,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,117678.82,99009.39,2335.7,91,74,12,25,23,4,0
85420,2HA,1.0,28.0,14,3.0,2685,20,20,FTTH接入,0,0,25.0,70.5,25.0,宽带,25.0,1,120256.61,77024.62,69496.16,34,30,26,29,20,25,0
87685,2HA,2.0,53.0,11,1.0,926,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,87695.7,37310.84,48520.43,75,47,55,29,29,23,1
117118,2HA,1.0,85.0,16,3.0,5191,20,50,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,40315.15,46476.9,41737.62,32,36,30,26,31,29,0
14545,2HA,2.0,56.0,128,3.0,3946,20,20,FTTH接入,1,0,80.0,130.0,80.0,宽带,80.0,1,4747.12,3627.4,6002.66,35,33,46,22,24,28,0
109060,2HA,,,19,,1133,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,21654.66,28811.85,30469.64,60,122,137,23,23,29,0
108434,2HA,1.0,34.0,19,1.0,2632,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,97640.38,77010.36,74160.61,79,511,448,30,31,23,0
111189,2HA,2.0,38.0,18,1.0,1794,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,51131.32,31757.34,39579.32,90,107,49,26,22,25,0
18956,2HA,2.0,54.0,112,,1630,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,82459.17,73056.86,37835.83,35,43,41,27,28,28,1
121006,2HA,2.0,32.0,14,2.0,2539,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,44638.12,20718.19,45179.03,47,53,66,16,16,19,0
10702,2HA,1.0,34.0,79,3.0,5023,50,100,FTTH接入,0,0,143.34,150.0,142.0,宽带,108.0,0,29078.14,27070.42,32190.76,22,18,16,15,17,16,0
20115,2HA,2.0,42.0,110,1.0,2376,6,100,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,14218.98,36352.35,41047.27,144,84,112,27,27,26,0
64094,2HA,2.0,30.0,22,2.0,3545,20,20,FTTH接入,0,0,140.0,90.0,90.0,宽带,90.0,1,53862.64,51081.93,94378.89,55,48,51,22,23,23,0
98918,2HA,1.0,24.0,57,2.0,3569,4,4,普通接入,0,0,80.0,78.59,78.59,宽带,108.0,0,34901.85,25190.28,18233.93,58,51,47,30,29,29,0
136655,2HA,1.0,48.0,4,1.0,2892,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,2504.49,9587.11,4879.11,9,15,3,7,11,3,0
33550,2HA,1.0,46.0,45,2.0,2542,100,100,FTTH接入,0,0,112.5,157.66,82.5,宽带,90.0,1,6477.42,16323.13,6598.66,28,36,36,25,26,28,0
21264,2HA,2.0,43.0,107,1.0,2257,6,6,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,23178.4,35441.53,28877.16,33,36,30,29,30,30,0
97064,2HA,2.0,47.0,70,2.0,3209,6,20,FTTH接入,0,0,83.33,83.33,83.33,宽带,108.0,0,76475.88,30683.24,63034.59,43,35,34,27,17,17,0
83332,2HA,1.0,27.0,15,1.0,1465,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,3414.4,9061.64,25542.47,20,19,28,13,13,20,0
107518,2HA,2.0,30.0,20,1.0,1972,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,61140.87,68158.12,44735.3,88,90,65,25,25,24,0
1247,2HA,2.0,54.0,102,2.0,3464,50,50,FTTH接入,0,1,95.31,95.31,95.31,宽带,108.0,1,42985.65,46019.72,81364.64,28,30,133,19,17,28,0
