SERV_ID,PROD_INST_STATE,GENDER,AGE,IN_NET_DUR,STAR_LEVEL,SCORE_POINT,RECV_RATE,CONSOLIDATE_SPEND,RM_MODE_CD,MOBILE_USER_NUMBER,IPTV_USER_NUMBER,BRD_CHARGE_11,BRD_CHARGE_10,BRD_CHARGE_09,OFFER_NAME_LEV1,ZHU_OFFER_VALUE,IS_HY,BRD_MBL_FLUX_11,BRD_MBL_FLUX_10,BRD_MBL_FLUX_09,BRD_CNT_11,BRD_CNT_10,BRD_CNT_09,ACTIVE_DAY_11,ACTIVE_DAY_10,ACTIVE_DAY_09
126739,2HA,1.0,28.0,10,2.0,2045,20,200,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,85970.01,85491.51,99053.14,136,46,145,29,25,28
124153,2HA,1.0,60.0,12,4.0,6944,8,8,普通接入,0,0,90.0,90.0,88.5,宽带,90.0,1,95409.99,98766.53,113014.56,87,79,81,30,30,30
120410,2HA,1.0,30.0,15,2.0,2140,100,100,FTTH接入,0,0,118.5,107.85,88.5,宽带,90.0,0,90918.23,133601.83,70155.5,58,68,20,22,25,17
133743,2HA,2.0,38.0,6,,0,20,20,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,43779.38,1659.54,24870.36,21,1,18,17,1,13
122628,2HA,2.0,20.0,14,1.0,1304,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,77430.39,84346.43,69868.68,37,43,31,30,30,30
130264,2HA,2.0,29.0,8,4.0,10117,100,100,FTTH接入,0,0,160.0,130.87,127.0,宽带,130.0,0,66929.36,50086.01,56574.61,105,144,100,24,25,25
128594,2HA,1.0,50.0,8,4.0,13374,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,1,21919.35,20238.65,21926.51,43,56,36,26,23,22
129549,2HA,1.0,20.0,8,4.0,2199,20,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,169.97,153.22,142.09,15,124,215,15,20,24
131079,2HA,2.0,25.0,7,1.0,504,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,42.91,66.62,46.59,57,33,51,25,21,20
106597,2HA,2.0,44.0,20,2.0,4314,4,4,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,49318.85,32927.04,13909.5,88,116,106,21,24,22
92358,2HA,2.0,29.0,5,,88,8,20,FTTH接入,0,0,90.0,88.5,90.0,宽带,90.0,0,53335.2,60498.23,52160.4,31,35,40,22,24,22
136699,2HA,1.0,21.0,4,,260,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,69806.83,78747.97,53349.28,47,22,23,19,17,18
127468,2HA,,,10,,0,4,4,FTTH接入,0,0,50.0,49.26,49.22,宽带,50.0,1,218.32,258.14,261.84,15,18,15,15,15,15
42443,2HA,2.0,77.0,34,2.0,2044,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,9963.76,6155.12,9871.74,15,12,16,15,12,15
22503,2HA,2.0,54.0,105,2.0,2502,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,35191.66,96461.53,54292.18,126,155,258,23,29,28
21167,2HA,1.0,53.0,107,3.0,8022,8,50,FTTH接入,0,0,82.5,82.5,82.5,宽带,80.0,1,71624.99,97092.3,72268.6,194,131,142,30,31,30
21637,2HA,1.0,31.0,106,1.0,2272,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,15063.09,9143.66,12276.96,17,15,16,16,15,15
101530,2HA,1.0,29.0,22,3.0,8182,4,4,FTTH接入,0,0,55.0,52.0,55.0,宽带,60.0,1,64224.73,57634.16,69128.73,41,41,67,26,27,30
123702,2HA,1.0,34.0,13,2.0,1726,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,23189.8,40931.81,19389.63,31,27,23,16,21,17
135040,2HA,2.0,42.0,6,6.0,24338,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,28736.76,20197.04,29504.68,77,55,53,25,23,25
124126,2HA,2.0,34.0,12,2.0,1587,20,20,普通接入,0,0,140.0,90.0,90.0,宽带,90.0,1,36680.05,26971.46,45810.41,16,14,17,14,14,14
132622,2HA,1.0,31.0,7,1.0,1150,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,45996.49,67623.71,43268.73,19,16,15,15,16,15
121299,2HA,1.0,38.0,14,1.0,1032,50,50,FTTH接入,0,0,72.33,75.0,75.0,宽带,60.0,1,45623.4,85205.48,55154.47,16,24,34,14,20,19
133135,2HA,,,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,91.63,122.12,41.38,77,58,55,18,20,14
133783,2HA,1.0,36.0,6,,274,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,1,13074.26,13273.37,12993.74,102,96,113,24,27,29
133409,2HA,1.0,39.0,6,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,258265.41,236723.83,277078.86,127,138,150,30,31,30
83337,2HA,2.0,29.0,15,1.0,981,8,8,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,26289.28,28651.52,9482.32,49,58,91,30,28,30
130468,2HA,2.0,20.0,8,1.0,721,20,20,FTTH接入,0,0,129.35,130.0,130.0,宽带,130.0,0,87579.7,84546.93,69382.37,24,24,22,18,21,19
117087,2HA,2.0,35.0,16,2.0,2718,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,97301.95,86656.88,73021.82,69,51,17,19,21,15
21673,2HA,,,106,,0,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,40207.51,52475.32,48048.73,44,47,47,20,19,24
22252,2HA,2.0,50.0,106,1.0,2272,4,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,14989.03,35428.14,22441.37,8,19,38,7,15,11
132729,2HA,1.0,56.0,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,54101.82,53648.78,66121.87,27,35,35,25,29,30
130801,2HA,1.0,22.0,7,1.0,1398,100,100,FTTH接入,0,0,289.0,90.0,90.0,宽带,90.0,1,54662.66,54350.71,33749.49,33,30,38,30,30,29
23516,2HA,2.0,30.0,72,1.0,2529,100,100,FTTH接入,0,0,281.5,82.5,82.5,宽带,90.0,1,25234.39,40267.04,31551.85,41,37,33,30,32,29
116632,2HA,2.0,43.0,16,1.0,1120,8,20,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,47.65,114.45,110.53,19,20,23,17,20,18
106799,2HA,2.0,57.0,20,,622,20,20,FTTH接入,0,0,50.0,100.0,50.0,宽带,50.0,1,89150.49,71178.12,57845.04,132,214,185,24,31,29
122972,2HA,2.0,31.0,13,1.0,4698,20,20,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,100323.43,128786.21,138337.55,31,32,33,28,30,29
54491,2HA,2.0,27.0,24,1.0,2030,20,20,FTTH接入,0,0,105.0,55.0,55.0,宽带,60.0,1,89717.98,32034.88,48798.37,110,134,161,27,27,31
135805,2HA,1.0,35.0,5,3.0,4322,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,114643.15,67650.35,102112.02,64,37,44,31,25,28
114304,2HA,1.0,53.0,17,3.0,7295,20,100,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,53476.18,81726.21,48485.64,17,16,14,15,16,14
80313,2HA,2.0,34.0,16,1.0,1571,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,73240.87,58791.92,75204.7,43,41,49,22,20,21
57636,2HA,2.0,30.0,23,1.0,1480,8,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,60321.23,80167.45,71369.8,17,19,17,16,16,16
13169,2HA,1.0,29.0,74,3.0,5904,20,20,FTTH接入,1,0,139.0,160.0,151.0,宽带,110.0,0,53.85,79.45,76.9,22,35,30,18,20,19
1559,2HA,1.0,42.0,102,1.0,2272,6,6,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,17128.6,21659.07,26757.24,25,19,26,22,16,19
5813,2HA,2.0,35.0,88,2.0,2679,20,20,FTTH接入,0,1,90.0,90.0,90.0,宽带,80.0,1,122.86,189.83,166.34,133,102,96,30,32,30
8258,2HA,2.0,57.0,82,3.0,5330,100,100,FTTH接入,0,0,160.0,160.0,160.0,宽带,108.0,0,129557.2,97373.16,74576.64,132,82,77,29,28,30
8695,2HA,1.0,30.0,82,1.0,1822,4,50,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,15868.56,37830.61,30496.78,22,45,114,20,28,27
12549,2HA,1.0,38.0,76,2.0,3666,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,61738.15,71710.69,51527.92,21,46,60,17,19,21
11358,2HA,2.0,41.0,78,1.0,2129,8,8,普通接入,0,0,55.0,55.0,55.0,宽带,60.0,1,11541.17,15014.83,18068.78,16,19,30,15,16,20
69619,2HA,1.0,20.0,20,1.0,1987,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,29012.55,36658.2,35548.07,222,227,203,27,30,28
49408,2HA,2.0,30.0,26,3.0,6735,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,1314.7,3395.09,1396.8,9,5,7,7,5,6
110955,2HA,1.0,57.0,18,1.0,1754,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,14297.56,23128.75,18457.89,55,57,50,29,27,29
35940,2HA,1.0,25.0,42,2.0,2728,4,4,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,69594.09,81966.56,63833.28,134,62,57,27,24,22
55215,2HA,1.0,42.0,24,2.0,3770,20,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,15613.47,18895.49,37276.33,15,16,26,14,16,17
46167,2HA,2.0,55.0,29,1.0,2100,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,10439.26,24002.45,22917.11,17,14,15,17,13,14
46326,2HA,1.0,32.0,29,1.0,1211,50,100,FTTH接入,0,0,115.33,110.0,104.67,宽带,90.0,0,61135.13,64240.37,75716.35,46,64,52,23,25,23
136278,2HA,1.0,29.0,5,,0,50,50,FTTH接入,0,1,30.0,30.0,30.0,宽带,130.0,1,27710.12,44771.45,62666.44,16,16,26,15,16,18
8111,2HA,1.0,55.0,83,1.0,2565,50,50,FTTH接入,0,0,100.0,81.94,80.0,宽带,80.0,1,106009.34,38323.73,48185.89,34,12,21,27,11,15
100070,2HA,2.0,24.0,44,3.0,6275,100,100,FTTH接入,0,0,130.0,138.39,130.0,宽带,119.0,1,42734.81,54644.15,39357.34,13,33,28,13,18,18
120374,2HA,1.0,30.0,15,2.0,2740,100,100,FTTH接入,0,0,308.0,109.0,110.0,宽带,110.0,1,46158.24,29297.15,58505.69,15,13,17,13,12,15
31610,2HA,2.0,22.0,48,3.0,4274,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,83653.62,85808.83,97514.55,18,21,29,18,19,24
54424,2HA,1.0,37.0,24,2.0,4897,20,100,FTTH接入,0,0,119.17,119.17,119.17,宽带,130.0,1,28048.15,36524.75,18942.9,25,34,30,21,26,22
50752,2HA,1.0,38.0,25,4.0,7618,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,8032.98,9891.5,26446.74,66,63,58,27,27,25
53854,2HA,1.0,26.0,24,2.0,3191,100,100,FTTH接入,0,0,120.0,263.48,90.0,宽带,90.0,1,80578.14,82006.58,57030.86,23,50,46,18,19,18
55305,2HA,1.0,26.0,24,2.0,2787,4,4,普通接入,0,0,88.5,90.0,90.0,宽带,90.0,0,34545.39,26775.63,24097.75,161,176,101,29,29,23
56732,2HA,,,24,,18207,12,12,FTTH接入,0,0,119.17,119.17,119.17,宽带,130.0,1,51.17,111.31,21.8,23,17,16,17,17,15
25841,2HA,1.0,41.0,62,2.0,3176,20,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,30485.42,40748.98,40018.75,38,55,46,28,30,30
62274,2HA,1.0,50.0,22,2.0,1693,8,50,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,2645.5,4642.22,14007.4,80,72,74,30,30,30
25128,2HA,1.0,43.0,65,1.0,2431,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,52489.9,49627.33,40817.37,39,26,22,21,16,18
46556,2HA,1.0,49.0,28,2.0,2414,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,3244.56,18399.51,3482.33,63,66,74,26,28,25
26378,2HA,1.0,35.0,59,3.0,6704,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,56210.89,38157.04,30864.85,98,67,69,30,28,30
57726,2HA,2.0,27.0,23,4.0,11623,8,200,FTTH接入,0,0,127.0,130.0,127.0,宽带,130.0,0,46970.04,45661.7,48832.23,201,141,168,27,23,25
87077,2HA,1.0,48.0,12,1.0,984,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,40903.25,55617.1,43928.58,81,132,192,29,31,29
79196,2HA,2.0,46.0,17,1.0,1602,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,64847.46,74429.87,51686.16,116,144,141,28,31,29
76181,2HA,2.0,27.0,18,2.0,3287,100,100,FTTH接入,0,0,135.5,140.0,140.0,宽带,110.0,0,96736.76,88014.59,67422.49,55,84,22,19,18,19
29924,2HA,,,51,,34108,100,100,FTTH接入,0,0,150.0,150.0,150.0,宽带,150.0,1,48026.92,26693.1,44726.16,31,13,83,14,10,17
82865,2HA,2.0,29.0,15,1.0,1339,20,20,LAN接入,0,0,130.0,80.0,80.0,宽带,80.0,1,40929.73,52102.35,65767.48,15,20,90,13,13,21
22007,2HA,1.0,28.0,106,2.0,3794,8,8,FTTH接入,0,0,69.35,89.35,89.35,宽带,108.0,0,38021.36,13615.64,29126.91,20,66,78,15,24,28
61340,2HA,1.0,25.0,22,2.0,3550,20,20,FTTH接入,0,0,175.67,117.67,117.67,宽带,130.0,1,16816.47,116.62,71.24,72,38,33,26,23,18
63927,2HA,1.0,32.0,22,1.0,1541,50,50,FTTH接入,0,0,75.0,69.84,56.33,宽带,60.0,1,37411.93,24419.06,8951.26,14,18,8,14,8,5
33055,2HA,2.0,54.0,46,1.0,3257,100,100,FTTH接入,0,0,281.5,82.5,82.5,宽带,90.0,1,31688.46,39270.95,28468.65,26,27,23,24,24,22
65952,2HA,1.0,22.0,21,1.0,966,50,50,FTTH接入,0,0,70.0,69.35,50.0,宽带,50.0,1,67049.46,70531.9,63569.06,42,33,36,21,21,21
137105,2HA,2.0,32.0,4,3.0,4934,8,8,FTTH接入,0,0,248.0,90.0,90.0,宽带,90.0,1,36922.7,42500.71,35837.35,14,17,16,14,14,13
58132,2HA,1.0,34.0,23,6.0,50666,8,8,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,77189.49,54945.58,60187.1,29,22,31,18,17,18
33585,2HA,2.0,39.0,45,2.0,3948,4,50,FTTH接入,0,0,60.0,58.2,60.0,宽带,60.0,0,126.11,122.61,155.72,78,63,82,24,21,26
68883,2HA,1.0,50.0,20,1.0,2197,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,24858.02,19988.49,13783.63,33,38,33,24,26,28
67213,2HA,2.0,27.0,20,1.0,1886,12,12,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,35997.38,18641.15,60330.81,42,96,37,28,26,25
32376,2HA,1.0,42.0,47,2.0,3437,100,100,FTTH接入,0,0,137.0,133.23,110.0,宽带,110.0,0,53729.8,59960.48,55130.09,18,17,17,16,16,16
63749,2HA,1.0,23.0,22,1.0,1389,6,10,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,37333.66,32272.56,30226.88,20,16,18,17,16,16
60361,2HA,1.0,30.0,23,2.0,3525,100,100,FTTH接入,0,0,318.17,119.17,119.17,宽带,130.0,1,117615.63,32233.16,92988.62,48,30,49,30,21,30
30966,2HA,1.0,49.0,49,2.0,2858,20,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,27688.36,42402.99,34290.7,14,16,18,14,16,16
58656,2HA,1.0,28.0,23,1.0,1798,8,8,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,5005.5,19506.34,5815.96,23,41,52,20,19,17
31132,2HA,2.0,33.0,49,1.0,2228,8,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,31687.58,19906.64,22896.13,217,94,251,30,22,30
31138,2HA,1.0,33.0,49,2.0,3775,4,50,FTTH接入,0,0,90.0,90.0,88.5,宽带,90.0,0,26.75,30.13,21.61,65,57,55,26,29,26
59180,2HA,1.0,46.0,23,1.0,1629,100,100,FTTH接入,0,0,254.0,55.0,55.0,宽带,60.0,1,22230.76,23933.01,21112.11,64,103,91,25,28,30
68307,2HA,2.0,46.0,20,1.0,1180,4,4,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,6018.86,9096.42,12780.69,15,20,22,15,12,17
81228,2HA,2.0,32.0,16,2.0,5216,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,46822.8,34757.9,33213.23,65,55,66,30,28,30
81268,2HA,2.0,58.0,16,1.0,1099,20,20,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,139763.89,166116.58,152089.01,213,213,181,28,31,30
81279,2HA,1.0,37.0,16,2.0,2526,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,87.6,93.4,107.79,29,30,28,29,29,28
87386,2HA,2.0,41.0,11,4.0,11184,8,8,普通接入,0,0,90.0,87.0,90.0,宽带,90.0,0,267.42,161.11,262.99,159,298,595,24,21,25
24539,2HA,1.0,40.0,67,1.0,2174,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,336.86,319.0,267.85,34,18,38,19,15,18
45639,2HA,,,29,,0,8,8,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,28589.15,30263.89,27717.38,42,35,26,23,20,21
85920,2HA,1.0,32.0,13,1.0,889,50,100,FTTH接入,0,0,84.67,79.5,60.0,宽带,60.0,1,860.65,519.97,96.11,62,41,23,22,19,19
78383,2HA,1.0,29.0,17,2.0,2791,8,8,普通接入,0,0,78.5,136.5,80.0,宽带,80.0,1,61207.76,52834.64,35852.8,213,295,178,30,31,25
84916,2HA,2.0,37.0,14,4.0,6143,50,50,FTTH接入,0,0,120.0,120.0,120.0,宽带,120.0,1,58012.47,47582.54,75459.72,590,476,818,30,24,29
81803,2HA,2.0,53.0,16,2.0,1366,20,20,FTTH接入,0,0,60.0,108.78,60.0,宽带,60.0,1,23145.27,6442.04,14049.31,15,5,10,15,5,7
40747,2HA,1.0,25.0,36,4.0,8333,20,20,FTTH接入,0,0,248.0,90.0,90.0,宽带,90.0,1,51529.83,78400.93,63508.07,60,49,59,27,30,30
45668,2HA,1.0,29.0,29,1.0,2447,100,100,FTTH接入,0,1,110.0,110.0,104.0,宽带,80.0,1,77867.95,78226.46,69687.65,26,23,26,23,20,22
43476,2HA,1.0,46.0,32,1.0,1303,100,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,50.0,1,102173.38,114373.12,129542.35,34,34,31,30,31,30
26928,2HA,1.0,41.0,57,5.0,6801,100,100,FTTH接入,0,1,78.0,77.12,78.0,宽带,48.0,1,38695.5,54785.42,48278.04,15,16,18,15,16,15
49443,2HA,1.0,24.0,26,1.0,1984,6,6,FTTH接入,0,0,90.0,90.0,86.8,宽带,90.0,0,145819.73,155499.18,106564.63,129,157,139,29,31,27
81434,2HA,1.0,39.0,16,1.0,1093,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,50730.95,33404.02,50337.78,26,14,19,17,14,18
89660,2HA,2.0,57.0,9,1.0,896,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,14230.86,22648.29,18611.73,63,104,83,23,27,21
93686,2HA,2.0,29.0,4,,0,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,3330.6,2029.47,6261.01,48,41,43,30,25,20
79738,2HA,1.0,29.0,16,1.0,1631,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,38791.48,31202.97,26643.71,43,41,55,29,30,31
52466,2HA,1.0,39.0,25,2.0,5868,20,100,FTTH接入,0,0,268.0,52.0,55.0,宽带,60.0,1,55500.92,50255.85,36354.06,36,24,32,20,19,19
93303,2HA,1.0,24.0,4,,371,20,200,FTTH接入,0,0,127.75,130.0,128.0,宽带,130.0,0,66038.07,50532.18,46089.4,33,18,27,22,15,21
36064,2HA,1.0,50.0,42,2.0,4182,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,1,21118.67,27286.54,19903.74,14,8,13,13,8,12
97620,2HA,,,66,,1575,8,8,普通接入,0,0,66.66,66.66,66.66,宽带,108.0,1,1317.81,1370.44,1425.35,35,32,33,30,31,30
91695,2HA,1.0,18.0,7,1.0,848,100,100,FTTH接入,0,0,155.0,130.0,130.0,宽带,130.0,0,50416.24,69005.11,61708.49,88,73,65,28,31,27
110921,2HA,1.0,42.0,18,4.0,10828,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,24955.56,3948.56,12382.63,48,5,8,17,5,6
88350,2HA,1.0,48.0,10,3.0,4800,50,200,FTTH接入,0,0,160.0,160.0,160.0,宽带,160.0,1,33393.75,34504.51,29561.09,9,7,9,9,7,9
130564,2HA,1.0,27.0,8,,4,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,25941.54,10636.15,31815.37,18,7,22,13,6,16
92250,2HA,2.0,26.0,6,,89,8,100,FTTH接入,0,0,90.0,90.0,85.5,宽带,90.0,0,60763.94,62882.16,50427.89,238,226,279,31,31,30
93437,2HA,1.0,23.0,4,,390,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,84817.88,102163.13,67436.13,43,47,108,21,24,24
53374,2HA,1.0,37.0,24,2.0,2617,6,20,FTTH接入,0,0,54.37,55.0,55.0,宽带,60.0,1,27086.49,21851.68,2876.31,34,26,12,19,16,12
95869,2HA,2.0,48.0,3,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,75057.48,82308.91,86094.69,37,34,53,29,29,27
92661,2HA,2.0,27.0,5,,270,100,100,FTTH接入,0,0,289.0,90.0,90.0,宽带,90.0,1,77911.95,70232.88,83661.44,65,44,21,21,21,18
95550,2HA,2.0,46.0,3,7.0,3738,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,54.94,41.02,62.77,17,20,23,15,17,17
95220,2HA,2.0,25.0,3,3.0,1681,20,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,5.44,9.17,12.76,15,15,13,15,15,13
14785,2HA,2.0,49.0,127,1.0,2272,6,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,21729.46,19777.73,21827.58,71,79,83,26,29,30
97700,2HA,1.0,31.0,66,2.0,3910,4,4,普通接入,0,0,80.0,80.0,80.0,宽带,108.0,0,53.29,51.63,57.06,33,32,39,28,27,27
87614,2HA,2.0,31.0,11,2.0,1376,20,20,FTTH接入,0,0,90.0,140.0,90.0,宽带,90.0,1,24083.2,18973.55,16158.9,17,17,17,16,15,15
82011,2HA,2.0,63.0,16,2.0,2024,100,100,FTTH接入,0,0,87.0,80.0,238.0,宽带,80.0,1,17229.72,0.0,25014.76,5,0,180,4,0,15
15975,2HA,1.0,36.0,122,1.0,2608,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,14052.83,17689.83,22197.28,74,54,75,20,21,24
88549,2HA,1.0,46.0,10,2.0,2402,20,100,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,28475.48,39082.04,51286.62,45,63,58,22,31,30
77167,2HA,1.0,32.0,17,1.0,1660,8,8,FTTH接入,0,0,75.5,80.0,78.5,宽带,80.0,1,36909.96,52051.3,30693.43,14,15,11,14,15,11
82190,2HA,2.0,26.0,15,3.0,6958,8,8,LAN接入,0,0,60.0,60.0,60.0,宽带,60.0,1,18349.3,28038.42,29215.27,19,15,16,16,15,15
87151,2HA,2.0,23.0,12,3.0,5224,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,64632.21,69425.63,68413.69,16,20,18,15,17,15
86458,2HA,1.0,25.0,13,2.0,2159,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,1,96346.58,106478.45,96817.87,36,27,35,24,23,27
45234,2HA,1.0,39.0,30,4.0,7844,100,100,FTTH接入,0,1,90.0,80.32,85.0,宽带,60.0,0,75837.27,54580.77,83821.16,30,19,28,26,16,20
37840,2HA,2.0,55.0,39,5.0,17483,100,100,FTTH接入,0,0,281.5,82.5,82.5,宽带,90.0,1,12723.93,13666.62,11825.86,128,124,99,30,31,30
95151,2HA,,,3,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,6281.06,988.01,13167.06,7,5,13,6,4,5
47224,2HA,1.0,36.0,27,1.0,2297,50,50,FTTH接入,0,0,90.33,81.0,81.0,宽带,90.0,1,57710.7,62771.74,74347.69,24,27,22,16,18,20
94774,2HA,1.0,26.0,3,,118,8,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,113236.56,70880.09,136097.7,154,38,139,27,12,26
46008,2HA,1.0,50.0,29,2.0,3911,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,41391.81,39542.36,33280.37,17,14,10,16,13,10
35831,2HA,2.0,34.0,42,2.0,3066,20,20,FTTH接入,0,0,90.0,140.0,90.0,宽带,90.0,1,34501.77,37886.08,44125.99,19,13,16,17,13,15
44681,2HA,2.0,29.0,31,3.0,1004,8,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,104.94,186.08,139.94,32,91,42,22,23,21
69719,2HA,2.0,22.0,20,1.0,1325,20,20,FTTH接入,0,0,55.0,55.0,105.0,宽带,60.0,1,48.58,53.94,65.9,67,166,69,25,29,20
45840,2HA,1.0,22.0,29,2.0,3542,50,100,FTTH接入,0,0,120.0,120.0,120.0,宽带,120.0,0,79462.4,119156.33,99934.68,40,39,36,30,27,30
83925,2HA,2.0,19.0,15,3.0,3664,12,12,FTTH接入,0,0,200.0,200.0,200.0,宽带,200.0,0,108637.15,92557.6,109482.54,32,29,30,30,25,30
92862,2HA,1.0,23.0,5,,0,100,100,FTTH接入,0,0,160.0,134.84,130.0,宽带,130.0,0,40594.48,55898.31,42208.91,23,31,30,18,23,22
15630,2HA,1.0,36.0,124,2.0,2747,100,100,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,32623.31,31146.43,24901.62,55,57,51,30,27,28
56786,2HA,2.0,35.0,23,2.0,3349,20,20,FTTH接入,0,0,119.17,119.17,119.17,宽带,130.0,1,55258.05,35118.57,61721.14,106,27,38,28,22,26
58537,2HA,,,23,,24792,20,20,FTTH接入,0,0,55.0,105.0,55.0,宽带,60.0,1,48034.93,48855.49,14327.99,15,15,11,15,15,7
32155,2HA,2.0,53.0,47,2.0,3092,50,50,FTTH接入,0,0,110.0,94.52,90.0,宽带,0.0,0,41093.28,46471.98,25509.36,157,150,68,26,24,26
60316,2HA,1.0,38.0,23,2.0,3599,12,100,FTTH接入,0,0,119.17,119.17,119.17,宽带,130.0,1,129.56,170.96,249.96,16,23,21,16,17,18
120528,2HA,1.0,48.0,15,,206,50,50,FTTH接入,0,1,45.0,45.0,45.0,宽带,25.0,1,20749.78,62792.25,60868.61,14,17,15,14,16,14
