SERV_ID,INNET_DUR,ORG_DZS_ID,OFR_GRADE,CDE_OFR_CD,YD_CNT,TERMINAL_MODEL,BRAND_ID,MOBILE_PRICE,REL_AMT,PAY_MODE,OWE_AMOUNT,CUST_CNT,ZJ_CNT,BJ_CNT,ZJ_CNT_RATIO,ZJ_DUR,BJ_DUR,ZJ_DUR_RATIO,ZJ_PEOPLE_CNT,BJ_PEOPLE_CNT,ZJ_PEOPLE_RATIO,ZJ_AVG_CNT_RATIO,BJ_AVG_CNT_RATIO,ZJ_AVG_DUR,BJ_AVG_DUR,ZJ_CNT_DUR,BJ_CNT_DUR,ZJ_SHORT_CNT,ZJ_SHORT_CNT_RATIO,ZJ_MID_CNT,ZJ_MID_CNT_RATIO,ZJ_ROAM_CNT,ZJ_ROAM_CNT_RATIO,ZJ_LONG_CNT,ZJ_LONG_CNT_RATIO,ZJ_LONG_ROAM_RATIO,ZJ_ROAM_DUR,ZJ_ROAM_DUR_RATIO,ZJ_LONG_DUR,ZJ_LONG_DUR_RATIO,ZJ_LONG_ROAM_DUR_RATIO,ZJ_ROAM_AREA_CNT,ROAM_TOP_RATIO,SMS_CNT,DAY_CNT,FLOW_CNT,FLOW_MB,BASE_CNT,ZJ_BASE_TOP_RATIO,POINT_CNT,FLAG
1424,54,192.0,169,1874,1.0,37,2,3299.0,169.0,2,0.0,1,61,26,0.7011,176.53,64.87,0.7313,16.0,13.0,0.5517,3.81,2.0,11.03,4.99,2.89,2.49,8.0,0.1311,11.0,0.1803,10,0.1639,47,0.7705,0.9344,9.87,0.0559,153.4,0.869,0.9249,3,4.3,0,31.0,735,761.56,16,0.3607,0,0
1828,44,6617.0,49,417,1.0,3,1,1599.0,234.85,2,0.0,1,60,72,0.4545,211.82,205.3,0.5078,10.0,9.0,0.5263,6.0,8.0,21.18,22.81,3.53,2.85,4.0,0.0667,17.0,0.2833,57,0.95,20,0.3333,1.2833,198.6,0.9376,24.45,0.1154,1.053,2,0.2982,14,20.0,462,911.01,3,0.0333,0,0
16928,37,3725.0,169,988,1.0,14,4,6088.0,50.7,2,0.0,2,146,193,0.4307,81.37,144.15,0.3608,38.0,93.0,0.2901,3.84,2.08,2.14,1.55,0.56,0.75,35.0,0.2397,96.0,0.6575,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,29.0,874,2115.26,15,0.5342,0,0
16990,53,7510.0,19,2527,1.0,124,0,,34.0,2,0.0,1,4,5,0.4444,7.45,6.13,0.5485,3.0,5.0,0.375,1.33,1.0,2.48,1.23,1.86,1.23,0.0,0.0,2.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,2,0.5,0,0
13586,57,3052.0,129,200,2.0,157,1,2499.0,10.0,2,0.0,2,34,22,0.6071,34.38,26.58,0.564,5.0,4.0,0.5556,6.8,5.5,6.88,6.65,1.01,1.21,4.0,0.1176,21.0,0.6176,34,1.0,2,0.0588,1.0588,34.38,1.0,2.43,0.0708,1.0708,2,1.0882,0,14.0,91,46.71,1,,0,0
11358,5,595.0,79,1671,3.0,286,7,599.0,1.0,2,0.0,3,82,77,0.5157,97.22,51.32,0.6545,35.0,25.0,0.5833,2.34,3.08,2.78,2.05,1.19,0.67,13.0,0.1585,41.0,0.5,0,0.0,10,0.122,0.122,0.0,0.0,4.87,0.0501,0.0501,4,0.0,2,,0,0.0,10,0.4512,0,0
15412,13,2121.0,129,1353,3.0,65,11,1199.0,129.0,2,0.0,3,189,171,0.525,239.93,297.4,0.4465,31.0,26.0,0.5439,6.1,6.58,7.74,11.44,1.27,1.74,38.0,0.2011,84.0,0.4444,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,414,510.31,19,0.2963,0,0
20482,56,1400.0,169,2172,4.0,271,6,2999.0,1.2,2,0.0,4,65,121,0.3495,148.92,216.15,0.4079,34.0,54.0,0.3864,1.91,2.24,4.38,4.0,2.29,1.79,6.0,0.0923,15.0,0.2308,20,0.3077,11,0.1692,0.4769,37.55,0.2522,25.05,0.1682,0.4204,5,0.15,19,29.0,829,1884.61,22,0.2,7,0
329,5,4842.0,169,2005,1.0,507,10,990.0,1.0,2,0.0,134,478,33,0.9354,763.87,92.5,0.892,345.0,21.0,0.9426,1.39,1.57,2.21,4.4,1.6,2.8,82.0,0.1715,206.0,0.431,478,1.0,476,0.9958,1.9958,763.87,1.0,760.6,0.9957,1.9957,97,0.1611,0,20.0,0,0.0,1,,0,1
1727,75,10101.0,99,818,1.0,174,3,3298.0,52.7,2,0.0,1,168,114,0.5957,321.9,156.65,0.6727,93.0,67.0,0.5813,1.81,1.7,3.46,2.34,1.92,1.37,11.0,0.0655,71.0,0.4226,0,0.0,1,0.006,0.006,0.0,0.0,5.8,0.018,0.018,1,0.0,14,19.0,124,466.67,7,0.7619,0,0
11843,33,423.0,169,2072,2.0,142,0,,170.7,2,0.0,2,37,62,0.3737,96.65,118.53,0.4492,10.0,13.0,0.4348,3.7,4.77,9.67,9.12,2.61,1.91,2.0,0.0541,12.0,0.3243,35,0.9459,28,0.7568,1.7027,87.85,0.9089,82.33,0.8519,1.7608,5,0.4286,17,31.0,529,3505.18,9,0.4865,2,0
20680,1,179.0,129,1601,3.0,157,1,2499.0,3.08,2,0.0,3,1,0,1.0,2.22,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.22,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0,0
8312,57,20.0,129,200,2.0,16,2,1099.0,11.95,2,0.0,2,182,134,0.5759,143.18,171.52,0.455,27.0,30.0,0.4737,6.74,4.47,5.3,5.72,0.79,1.28,31.0,0.1703,109.0,0.5989,0,0.0,7,0.0385,0.0385,0.0,0.0,2.5,0.0175,0.0175,2,0.0,10,30.0,336,803.82,38,0.1758,2,0
13382,18,24.0,129,200,2.0,85,2,1499.0,38.7,2,0.0,2,102,119,0.4615,151.08,219.62,0.4076,38.0,42.0,0.475,2.68,2.83,3.98,5.23,1.48,1.85,7.0,0.0686,47.0,0.4608,0,0.0,1,0.0098,0.0098,0.0,0.0,1.38,0.0092,0.0092,1,0.0,2,30.0,819,679.18,15,0.3529,0,0
9807,41,829.0,129,200,1.0,146,1,1299.0,129.3,2,0.0,1,2,10,0.1667,3.02,14.48,0.1724,2.0,4.0,0.3333,1.0,2.5,1.51,3.62,1.51,1.45,0.0,0.0,0.0,0.0,2,1.0,2,1.0,2.0,3.02,1.0,3.02,1.0,2.0,2,1.5,0,15.0,159,332.48,1,,0,0
16862,26,3802.0,129,1557,2.0,12,3,1298.0,129.2,2,0.0,2,240,124,0.6593,199.65,93.08,0.682,147.0,93.0,0.6125,1.63,1.33,1.36,1.0,0.83,0.75,47.0,0.1958,135.0,0.5625,0,0.0,2,0.0083,0.0083,0.0,0.0,0.35,0.0018,0.0018,2,0.0,0,30.0,1384,2053.79,113,0.0417,1,0
8749,54,78.0,399,1259,3.0,14,4,6088.0,399.8,2,0.0,3,61,50,0.5495,173.33,41.52,0.8068,12.0,13.0,0.48,5.08,3.85,14.44,3.19,2.84,0.83,6.0,0.0984,32.0,0.5246,61,1.0,19,0.3115,1.3115,173.33,1.0,10.85,0.0626,1.0626,2,0.2787,5,27.0,1250,8273.03,1,,0,0
15555,17,3358.0,79,1671,3.0,51,0,,79.0,2,0.0,5,84,22,0.7925,201.92,93.15,0.6843,27.0,13.0,0.675,3.11,1.69,7.48,7.17,2.4,4.23,9.0,0.1071,34.0,0.4048,4,0.0476,43,0.5119,0.5595,4.45,0.022,115.18,0.5704,0.5924,3,8.5,0,14.0,228,603.92,8,0.7143,0,0
20012,65,9259.0,49,1107,1.0,112,2,3188.0,49.0,2,0.0,1,1,15,0.0625,1.38,22.53,0.0578,1.0,4.0,0.2,1.0,3.75,1.38,5.63,1.38,1.5,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0,0
12631,62,6859.0,189,1713,2.0,54,1,1999.0,189.0,2,0.0,3,20,41,0.3279,11.15,43.28,0.2048,8.0,19.0,0.2963,2.5,2.16,1.39,2.28,0.56,1.06,5.0,0.25,12.0,0.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,397,1313.95,10,0.25,1,0
8272,13,564.0,79,1671,1.0,132,1,3699.0,79.0,2,0.0,1,3,21,0.125,0.93,8.0,0.1045,3.0,18.0,0.1429,1.0,1.17,0.31,0.44,0.31,0.38,1.0,0.3333,2.0,0.6667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,30.0,627,931.28,1,1.0,0,0
12705,35,5126.0,169,2172,1.0,159,0,,174.0,2,0.0,1,388,373,0.5099,537.27,396.45,0.5754,89.0,85.0,0.5115,4.36,4.39,6.04,4.66,1.38,1.06,61.0,0.1572,187.0,0.482,0,0.0,35,0.0902,0.0902,0.0,0.0,27.12,0.0505,0.0505,5,0.0,22,31.0,1757,3137.96,22,0.2732,0,0
13295,19,5.0,299,1874,5.0,194,12,299.0,1.0,2,0.0,5,55,87,0.3873,48.2,81.45,0.3718,16.0,21.0,0.4324,3.44,4.14,3.01,3.88,0.88,0.94,7.0,0.1273,34.0,0.6182,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,27.0,112,1.21,8,0.3091,0,0
2898,9,901.0,99,1590,2.0,75,5,3199.0,109.6,2,0.0,4,337,230,0.5944,359.55,286.63,0.5564,54.0,44.0,0.551,6.24,5.23,6.66,6.51,1.07,1.25,32.0,0.095,184.0,0.546,0,0.0,23,0.0682,0.0682,0.0,0.0,14.25,0.0396,0.0396,3,0.0,11,31.0,2072,25576.7,23,0.3205,0,0
17039,32,5554.0,129,200,4.0,57,8,174.0,10.15,2,0.0,4,3,9,0.25,11.65,7.6,0.6052,2.0,3.0,0.4,1.5,3.0,5.83,2.53,3.88,0.84,0.0,0.0,1.0,0.3333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0,0
8120,5,6581.0,99,1590,1.0,113,4,5888.0,104.1,2,0.0,4,173,192,0.474,273.93,284.7,0.4904,56.0,51.0,0.5234,3.09,3.76,4.89,5.58,1.58,1.48,11.0,0.0636,83.0,0.4798,173,1.0,171,0.9884,1.9884,273.93,1.0,267.87,0.9779,1.9779,2,0.948,7,31.0,977,2584.89,17,0.5607,0,0
4331,13,6368.0,129,1353,3.0,147,10,599.0,1.0,2,0.0,3,24,39,0.381,53.17,171.22,0.2369,7.0,9.0,0.4375,3.43,4.33,7.6,19.02,2.22,4.39,2.0,0.0833,7.0,0.2917,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,18.0,23,0.24,9,0.5417,0,0
2179,10,5577.0,129,1353,3.0,152,3,999.0,141.7,2,0.0,3,12,17,0.4138,52.57,25.58,0.6726,9.0,6.0,0.6,1.33,2.83,5.84,4.26,4.38,1.5,1.0,0.0833,3.0,0.25,0,0.0,3,0.25,0.25,0.0,0.0,6.38,0.1214,0.1214,2,0.0,3,7.0,19,35.47,5,0.1667,0,0
4442,8,143.0,59,353,1.0,0,0,,69.1,2,0.0,1,3,3,0.5,1.27,15.83,0.0741,3.0,2.0,0.6,1.0,1.5,0.42,7.92,0.42,5.28,1.0,0.3333,2.0,0.6667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17,25.0,494,1017.01,1,1.0,0,0
2553,5,7200.0,79,1671,3.0,192,3,2998.0,1.0,2,0.0,3,32,7,0.8205,237.15,77.23,0.7543,12.0,4.0,0.75,2.67,1.75,19.76,19.31,7.41,11.03,1.0,0.0313,10.0,0.3125,32,1.0,17,0.5313,1.5313,237.15,1.0,59.22,0.2497,1.2497,4,0.25,18,29.0,352,793.6,1,,0,0
4564,74,,79,1671,3.0,41,1,999.0,79.2,2,0.0,3,41,110,0.2715,62.1,171.78,0.2655,17.0,28.0,0.3778,2.41,3.93,3.65,6.14,1.51,1.56,1.0,0.0244,19.0,0.4634,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,30.0,1477,514.22,11,0.2683,0,0
1219,17,795.0,169,1557,3.0,35,3,1298.0,2.12,2,0.0,3,40,72,0.3571,46.22,41.98,0.524,16.0,16.0,0.5,2.5,4.5,2.89,2.62,1.16,0.58,3.0,0.075,25.0,0.625,0,0.0,1,0.025,0.025,0.0,0.0,0.43,0.0094,0.0094,1,0.0,0,21.0,243,1912.72,5,0.85,0,0
15827,5,3840.0,129,1353,3.0,3,1,1599.0,129.0,2,0.0,4,53,69,0.4344,71.55,129.67,0.3556,19.0,19.0,0.5,2.79,3.63,3.77,6.82,1.35,1.88,11.0,0.2075,22.0,0.4151,53,1.0,24,0.4528,1.4528,71.55,1.0,12.7,0.1775,1.1775,4,0.3774,3,12.0,109,285.89,1,,0,0
14413,64,119.0,129,328,2.0,2,4,5288.0,129.2,2,0.0,2,25,33,0.431,85.32,132.02,0.3926,8.0,19.0,0.2963,3.13,1.74,10.66,6.95,3.41,4.0,2.0,0.08,14.0,0.56,0,0.0,12,0.48,0.48,0.0,0.0,58.6,0.6869,0.6869,3,0.0,2,30.0,180,32.73,5,0.52,0,0
20590,17,5143.0,129,1557,2.0,71,2,3688.0,129.0,2,0.0,2,16,22,0.4211,38.2,43.77,0.466,4.0,6.0,0.4,4.0,3.67,9.55,7.29,2.39,1.99,2.0,0.125,10.0,0.625,15,0.9375,12,0.75,1.6875,37.3,0.9764,6.77,0.1771,1.1535,2,0.6667,0,2.0,11,20.47,4,0.8125,0,0
645,6,196.0,199,2492,1.0,0,0,,199.0,2,199.0,3,465,0,1.0,1125.63,0.0,1.0,462.0,0.0,1.0,1.01,0.0,2.44,0.0,2.42,0.0,55.0,0.1183,176.0,0.3785,0,0.0,446,0.9591,0.9591,0.0,0.0,1095.82,0.9735,0.9735,192,0.0,0,,0,0.0,4,0.9484,0,1
6958,28,1721.0,129,200,3.0,168,2,2599.0,0.05,2,0.0,3,61,92,0.3987,135.68,90.65,0.5995,10.0,11.0,0.4762,6.1,8.36,13.57,8.24,2.22,0.99,15.0,0.2459,32.0,0.5246,61,1.0,45,0.7377,1.7377,135.68,1.0,23.55,0.1736,1.1736,2,0.4918,0,1.0,1,0.16,6,0.6557,0,0
769,3,1340.0,169,2005,1.0,0,0,,169.1,2,0.0,2,1929,74,0.9631,1209.22,59.73,0.9529,1804.0,60.0,0.9678,1.07,1.23,0.67,1.0,0.63,0.81,638.0,0.3307,1055.0,0.5469,0,0.0,531,0.2753,0.2753,0.0,0.0,345.68,0.2859,0.2859,72,0.0,95,30.0,954,8358.06,5,0.9782,0,1
11690,25,3294.0,79,1671,2.0,202,12,299.0,79.0,2,0.0,2,47,91,0.3406,90.42,413.12,0.1796,12.0,10.0,0.5455,3.92,9.1,7.53,41.31,1.92,4.54,6.0,0.1277,19.0,0.4043,0,0.0,16,0.3404,0.3404,0.0,0.0,54.13,0.5987,0.5987,2,0.0,0,29.0,30,0.22,2,0.9362,0,0
8845,104,,19,768,1.0,67,6,1599.0,37.73,2,0.0,1,34,82,0.2931,27.13,63.98,0.2978,14.0,31.0,0.3111,2.43,2.65,1.94,2.06,0.8,0.78,5.0,0.1471,23.0,0.6765,0,0.0,2,0.0588,0.0588,0.0,0.0,4.7,0.1732,0.1732,2,0.0,0,25.0,100,137.88,11,0.2647,0,0
15415,12,100.0,169,1557,2.0,78,6,1299.0,1.0,2,0.0,2,104,92,0.5306,140.47,96.57,0.5926,29.0,16.0,0.6444,3.59,5.75,4.84,6.04,1.35,1.05,12.0,0.1154,48.0,0.4615,4,0.0385,3,0.0288,0.0673,10.12,0.072,2.02,0.0144,0.0864,2,0.5,0,31.0,728,2805.2,25,0.2404,0,0
8658,61,19.0,0,361,1.0,7,1,1999.0,19.48,2,0.0,2,9,27,0.25,18.3,195.58,0.0856,5.0,12.0,0.2941,1.8,2.25,3.66,16.3,2.03,7.24,2.0,0.2222,3.0,0.3333,0,0.0,7,0.7778,0.7778,0.0,0.0,17.55,0.959,0.959,1,0.0,0,15.0,90,39.26,2,0.7778,0,0
7195,34,30.0,19,819,1.0,1,0,,30.7,2,0.0,2,21,35,0.375,145.85,60.43,0.707,10.0,10.0,0.5,2.1,3.5,14.59,6.04,6.95,1.73,3.0,0.1429,9.0,0.4286,0,0.0,9,0.4286,0.4286,0.0,0.0,43.67,0.2994,0.2994,2,0.0,0,,0,0.0,3,0.9048,0,0
10992,10,3995.0,129,1601,3.0,0,0,,0.0,2,0.0,3,47,44,0.5165,60.55,63.52,0.488,20.0,14.0,0.5882,2.35,3.14,3.03,4.54,1.29,1.44,7.0,0.1489,28.0,0.5957,0,0.0,1,0.0213,0.0213,0.0,0.0,1.98,0.0328,0.0328,2,0.0,0,29.0,337,618.89,10,0.3191,1,0
239,5,196.0,199,2492,1.0,0,0,,199.0,2,59.7,3,289,0,1.0,350.47,0.0,1.0,284.0,0.0,1.0,1.02,0.0,1.23,0.0,1.21,0.0,54.0,0.1869,155.0,0.5363,0,0.0,263,0.91,0.91,0.0,0.0,335.87,0.9583,0.9583,145,0.0,0,,0,0.0,4,0.7751,0,1
8516,75,3040.0,169,1628,3.0,14,4,6088.0,15.0,2,0.0,3,289,349,0.453,298.32,362.62,0.4514,58.0,69.0,0.4567,4.98,5.06,5.14,5.26,1.03,1.04,48.0,0.1661,175.0,0.6055,2,0.0069,22,0.0761,0.083,1.53,0.0051,52.03,0.1744,0.1795,9,140.5,1,25.0,401,902.54,22,0.8547,0,0
11137,1,2292.0,199,1875,3.0,459,0,,0.0,2,0.0,3,24,14,0.6316,23.22,13.63,0.63,7.0,3.0,0.7,3.43,4.67,3.32,4.54,0.97,0.97,1.0,0.0417,18.0,0.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9.0,86,75.74,4,0.6667,0,0
18962,10,2620.0,59,353,1.0,0,0,,59.0,2,0.0,1,11,12,0.4783,14.95,7.37,0.6699,7.0,8.0,0.4667,1.57,1.5,2.14,0.92,1.36,0.61,2.0,0.1818,4.0,0.3636,0,0.0,1,0.0909,0.0909,0.0,0.0,1.72,0.1148,0.1148,1,0.0,0,3.0,12,416.95,6,0.5455,0,0
20242,44,62.0,0,361,1.0,283,30,263.0,5.32,2,18.97,1,2,5,0.2857,3.58,6.8,0.3451,2.0,4.0,0.3333,1.0,1.25,1.79,1.7,1.79,1.36,0.0,0.0,1.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0,0
7934,42,8347.0,20,2321,1.0,27,7,359.0,20.0,2,0.0,1,4,57,0.0656,5.75,296.3,0.019,4.0,17.0,0.1905,1.0,3.35,1.44,17.43,1.44,5.2,0.0,0.0,1.0,0.25,0,0.0,1,0.25,0.25,0.0,0.0,1.08,0.1884,0.1884,1,0.0,0,,0,0.0,2,0.75,0,0
18096,1,868.0,99,1897,1.0,6,1,2799.0,28.45,2,0.0,2,12,1,0.9231,6.95,2.28,0.7527,11.0,1.0,0.9167,1.09,1.0,0.63,2.28,0.58,2.28,2.0,0.1667,9.0,0.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,4.0,18,104.04,1,,0,0
4501,11,1787.0,59,353,1.0,274,12,299.0,59.0,2,0.0,2,28,14,0.6667,49.92,21.13,0.7026,5.0,4.0,0.5556,5.6,3.5,9.98,5.28,1.78,1.51,8.0,0.2857,11.0,0.3929,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,5,0.5357,0,0
11778,29,2529.0,129,1601,3.0,41,1,999.0,129.3,2,0.0,3,124,83,0.599,327.6,167.13,0.6622,24.0,25.0,0.4898,5.17,3.32,13.65,6.69,2.64,2.01,23.0,0.1855,39.0,0.3145,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6,31.0,1360,626.54,13,0.5565,0,0
17926,49,116.0,99,1897,1.0,9,4,5288.0,59.0,2,0.0,1,21,17,0.5526,98.6,53.78,0.6471,7.0,10.0,0.4118,3.0,1.7,14.09,5.38,4.7,3.16,3.0,0.1429,5.0,0.2381,17,0.8095,6,0.2857,1.0952,96.35,0.9772,20.15,0.2044,1.1816,2,0.2941,2,31.0,667,897.47,5,0.0476,2,0
9318,20,1597.0,169,1557,5.0,209,0,,1.0,2,0.0,5,47,41,0.5341,42.02,72.98,0.3654,15.0,13.0,0.5357,3.13,3.15,2.8,5.61,0.89,1.78,10.0,0.2128,26.0,0.5532,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,30.0,755,2380.15,12,0.2128,2,0
10548,29,4616.0,129,200,1.0,33,2,1499.0,129.0,2,0.0,1,151,141,0.5171,224.02,217.55,0.5073,49.0,49.0,0.5,3.08,2.88,4.57,4.44,1.48,1.54,20.0,0.1325,64.0,0.4238,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,21.0,828,421.29,11,0.457,0,0
6018,5,12079.0,129,1137,3.0,12,3,1298.0,130.5,2,0.0,3,20,45,0.3077,66.77,231.13,0.2241,14.0,14.0,0.5,1.43,3.21,4.77,16.51,3.34,5.14,2.0,0.1,6.0,0.3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,,0,0.0,4,0.8,0,0
10235,61,1224.0,129,2351,2.0,174,3,3298.0,139.0,2,0.0,2,109,92,0.5423,96.42,71.58,0.5739,55.0,49.0,0.5288,1.98,1.88,1.75,1.46,0.88,0.78,13.0,0.1193,69.0,0.633,0,0.0,3,0.0275,0.0275,0.0,0.0,3.58,0.0372,0.0372,2,0.0,7,31.0,904,364.88,9,0.6697,0,0
16184,20,1898.0,169,2072,1.0,23,2,3899.0,169.0,2,0.0,2,2,9,0.1818,1.63,8.43,0.1623,2.0,6.0,0.25,1.0,1.5,0.82,1.41,0.82,0.94,0.0,0.0,2.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,29.0,981,16936.64,1,1.0,0,0
19917,94,,9,555,1.0,276,7,499.0,9.88,2,0.0,1,3,24,0.1111,5.17,28.65,0.1528,3.0,5.0,0.375,1.0,4.8,1.72,5.73,1.72,1.19,0.0,0.0,1.0,0.3333,0,0.0,1,0.3333,0.3333,0.0,0.0,0.27,0.0516,0.0516,1,0.0,4,,0,0.0,2,0.6667,0,0
10790,5,83.0,129,1137,2.0,175,5,2299.0,1.2,2,0.0,2,65,18,0.7831,56.48,17.2,0.7666,35.0,5.0,0.875,1.86,3.6,1.61,3.44,0.87,0.96,5.0,0.0769,43.0,0.6615,0,0.0,23,0.3538,0.3538,0.0,0.0,27.1,0.4798,0.4798,8,0.0,2,29.0,267,246.7,3,0.9692,0,0
4968,25,572.0,99,2269,3.0,12,3,1298.0,99.0,2,0.0,3,21,63,0.25,16.42,49.4,0.2494,10.0,13.0,0.4348,2.1,4.85,1.64,3.8,0.78,0.78,4.0,0.1905,10.0,0.4762,0,0.0,2,0.0952,0.0952,0.0,0.0,4.07,0.2477,0.2477,1,0.0,4,31.0,867,235.21,4,0.5238,3,0
11692,3,82.0,19,2527,1.0,943,28,799.0,19.0,2,0.0,1,13,1,0.9286,22.95,1.47,0.9399,2.0,1.0,0.6667,6.5,1.0,11.48,1.47,1.77,1.47,1.0,0.0769,5.0,0.3846,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,7,0.3077,0,0
16235,3,17.0,19,2006,1.0,0,0,,30.4,2,0.0,1,47,79,0.373,178.83,124.85,0.5889,11.0,6.0,0.6471,4.27,13.17,16.26,20.81,3.8,1.58,3.0,0.0638,10.0,0.2128,0,0.0,16,0.3404,0.3404,0.0,0.0,108.82,0.6085,0.6085,5,0.0,0,23.0,475,624.2,9,0.5106,0,0
9575,23,570.0,169,2072,3.0,128,2,1588.0,0.0,2,0.0,4,28,28,0.5,16.72,23.27,0.4181,7.0,7.0,0.5,4.0,4.0,2.39,3.32,0.6,0.83,9.0,0.3214,17.0,0.6071,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,25.0,330,3529.72,2,0.9643,3,0
11707,18,3357.0,299,1874,3.0,45,3,999.0,30.08,2,0.0,3,83,115,0.4192,200.87,379.05,0.3464,23.0,26.0,0.4694,3.61,4.42,8.73,14.58,2.42,3.3,7.0,0.0843,29.0,0.3494,0,0.0,2,0.0241,0.0241,0.0,0.0,2.0,0.01,0.01,1,0.0,8,30.0,603,339.68,6,0.8193,1,0
13459,28,350.0,169,2072,3.0,1,0,,0.0,2,0.0,3,40,45,0.4706,60.97,92.57,0.3971,14.0,8.0,0.6364,2.86,5.63,4.35,11.57,1.52,2.06,7.0,0.175,13.0,0.325,0,0.0,7,0.175,0.175,0.0,0.0,10.07,0.1651,0.1651,1,0.0,0,1.0,1,2.51,3,0.825,3,0
4415,14,5605.0,99,2269,1.0,48,3,3498.0,99.1,2,0.0,1,55,36,0.6044,111.85,30.57,0.7854,13.0,12.0,0.52,4.23,3.0,8.6,2.55,2.03,0.85,4.0,0.0727,30.0,0.5455,55,1.0,47,0.8545,1.8545,111.85,1.0,37.33,0.3338,1.3338,2,0.8364,5,29.0,239,1123.07,8,0.7455,0,0
19317,75,450.0,129,1788,1.0,17,4,6388.0,129.0,2,0.0,1,33,80,0.292,52.83,79.52,0.3992,14.0,28.0,0.3333,2.36,2.86,3.77,2.84,1.6,0.99,5.0,0.1515,16.0,0.4848,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,31.0,982,519.77,12,0.3939,1,0
20058,10,2371.0,129,1353,4.0,39,2,1599.0,1.1,2,0.0,4,5,7,0.4167,4.08,2.1,0.6604,3.0,2.0,0.6,1.67,3.5,1.36,1.05,0.82,0.3,1.0,0.2,3.0,0.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10.0,113,282.99,1,1.0,1,0
8972,16,6911.0,49,2498,1.0,49,1,3299.0,60.6,2,0.0,1,11,6,0.6471,5.67,1.95,0.744,5.0,5.0,0.5,2.2,1.2,1.13,0.39,0.52,0.33,3.0,0.2727,7.0,0.6364,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,6.0,75,1451.67,3,0.7273,0,0
5880,29,1815.0,129,1353,4.0,342,13,1699.0,31.8,2,0.0,3,55,28,0.6627,52.47,73.25,0.4173,8.0,11.0,0.4211,6.88,2.55,6.56,6.66,0.95,2.62,13.0,0.2364,32.0,0.5818,0,0.0,23,0.4182,0.4182,0.0,0.0,30.9,0.5889,0.5889,3,0.0,0,5.0,40,59.26,1,1.0,0,0
11379,12,5676.0,129,1353,2.0,47,3,1998.0,1.0,2,0.0,2,117,90,0.5652,85.02,88.45,0.4901,14.0,10.0,0.5833,8.36,9.0,6.07,8.85,0.73,0.98,31.0,0.265,67.0,0.5726,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,31.0,1321,4031.11,18,0.5983,0,0
